,artista,data,ano,nome_local,nome,Capacidade,Categoria_Local,Tipo_Espaco,Latitude,Longitude,id_spotify,generos,popularidade,seguidores,imagem,fonte,festival,headliners
392,Backstreet Boys,2023-01-28,2023,ALLIANZ PARQUE,BACKSTREET BOYS,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5rSXSAkZ67PYJSvpUpkOr7,POP,77.0,6749149.0,https://i.scdn.co/image/ab6761610000e5eb7b3634864a78ab6bd1d77c36,GENRE_1,False,False
393,The Cure,2023-12-03,2023,AUTODROMO DE INTERLAGOS,THE CURE,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7bu3H8JO7d0UbMoVzbo70s,"NEW WAVE, POST-PUNK, GOTHIC ROCK, DARKWAVE",76.0,6704196.0,https://i.scdn.co/image/ab6761610000e5ebdd427c765c409ec02dc3a868,GENRE_1,False,False
394,The Offspring,2024-03-22,2024,AUTODROMO DE INTERLAGOS,THE OFFSPRING,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,5LfGQac0EIXyAN8aUwmNAQ,"PUNK, SKATE PUNK",77.0,6700082.0,https://i.scdn.co/image/ab6761610000e5ebffb1ffb7c417745cdad67b88,GENRE_1,LOLLAPALOOZA,"BLINK-182,ARCADE FIRE"
395,The Offspring,2025-03-08,2025,ALLIANZ PARQUE,THE OFFSPRING,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5LfGQac0EIXyAN8aUwmNAQ,"PUNK, SKATE PUNK",77.0,6700082.0,https://i.scdn.co/image/ab6761610000e5ebffb1ffb7c417745cdad67b88,GENRE_1,False,False
396,Bring Me the Horizon,2024-11-28,2024,AUDIO,BRING ME THE HORIZON,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,1Ffb6ejR6Fe5IamqA5oRUF,"METALCORE, EMO, SCREAMO, ROCK, POST-HARDCORE",78.0,6663555.0,https://i.scdn.co/image/ab6761610000e5ebe7c9399d0b5d813c20cbec65,GENRE_2,False,False
397,Bring Me the Horizon,2024-11-30,2024,ALLIANZ PARQUE,BRING ME THE HORIZON,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,1Ffb6ejR6Fe5IamqA5oRUF,"METALCORE, EMO, SCREAMO, ROCK, POST-HARDCORE",78.0,6663555.0,https://i.scdn.co/image/ab6761610000e5ebe7c9399d0b5d813c20cbec65,GENRE_2,False,False
398,Bring Me the Horizon,2022-12-18,2022,SAMBODROMO DO ANHEMBI,BRING ME THE HORIZON,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,1Ffb6ejR6Fe5IamqA5oRUF,"METALCORE, EMO, SCREAMO, ROCK, POST-HARDCORE",78.0,6663555.0,https://i.scdn.co/image/ab6761610000e5ebe7c9399d0b5d813c20cbec65,GENRE_2,False,False
399,Bring Me the Horizon,2022-12-16,2022,VIBRA SAO PAULO,BRING ME THE HORIZON,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,1Ffb6ejR6Fe5IamqA5oRUF,"METALCORE, EMO, SCREAMO, ROCK, POST-HARDCORE",78.0,6663555.0,https://i.scdn.co/image/ab6761610000e5ebe7c9399d0b5d813c20cbec65,GENRE_2,False,False
400,Luísa Sonza,2023-09-03,2023,AUTODROMO DE INTERLAGOS,LUISA SONZA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,THE TOWN,"BRUNO MARS, BEBE REXHA"
401,Luísa Sonza,2024-03-22,2024,AUTODROMO DE INTERLAGOS,LUISA SONZA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,LOLLAPALOOZA,"BLINK-182,ARCADE FIRE"
402,Luísa Sonza,2025-09-12,2025,AUTODROMO DE INTERLAGOS,LUISA SONZA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,THE TOWN,BACKSTREET BOYS
403,Luísa Sonza,2022-06-16,2022,ARENA ANHEMBI,LUISA SONZA,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
404,Luísa Sonza,2023-02-04,2023,ALLIANZ PARQUE,LUISA SONZA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
405,Luísa Sonza,2024-06-09,2024,ALLIANZ PARQUE,LUISA SONZA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
406,Luísa Sonza,2022-01-28,2022,TRANSAMERICA EXPO CENTER,LUISA SONZA,10000.0,MEDIAS CASAS,CENTRO DE EXPOSICOES,-23.6069,-46.7005,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
407,Luísa Sonza,2024-01-25,2024,MEMORIAL DA AMERICA LATINA,LUISA SONZA,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
408,Luísa Sonza,2022-05-29,2022,VALE DO ANHANGABAU,LUISA SONZA,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.54429,-46.63623,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
409,Luísa Sonza,2023-04-01,2023,VALE DO ANHANGABAU,LUISA SONZA,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.54429,-46.63623,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
410,Luísa Sonza,2023-04-30,2023,SAMBODROMO DO ANHEMBI,LUISA SONZA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
411,Luísa Sonza,2023-01-27,2023,ESPACO UNIMED,LUISA SONZA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
412,Luísa Sonza,2024-05-24,2024,ESPACO UNIMED,LUISA SONZA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
413,Luísa Sonza,2024-05-25,2024,ESPACO UNIMED,LUISA SONZA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
414,Luísa Sonza,2025-04-12,2025,ESPACO UNIMED,LUISA SONZA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
415,Luísa Sonza,2022-07-26,2022,VIBRA SAO PAULO,LUISA SONZA,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
416,Luísa Sonza,2024-09-06,2024,NEO QUIMICA ARENA,LUISA SONZA,49000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.54534,-46.47476,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
417,Luísa Sonza,2025-10-17,2025,MERCADO LIVRE ARENA PACAEMBU,LUISA SONZA,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,4PzYKhC14sTJNEr0dzoo0d,"BRAZILIAN POP, FUNK POP, BRAZILIAN FUNK",73.0,6632929.0,https://i.scdn.co/image/ab6761610000e5eb29651ca8a99a50f86e36a699,GENRE_1,False,False
418,Iggy Azalea,2023-09-02,2023,AUTODROMO DE INTERLAGOS,IGGY AZALEA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,5yG7ZAZafVaAlMTeBybKAL,POP,68.0,6620804.0,https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c,LETTER_1,THE TOWN,"POST MALONE, DEMI LOVATO"
419,Eric Clapton,2024-09-29,2024,ALLIANZ PARQUE,ERIC CLAPTON,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6PAt558ZEZl0DmdXlnjMgD,"BLUES, BLUES ROCK, CLASSIC ROCK",72.0,6601800.0,https://i.scdn.co/image/ab6772690000c46ca60e8f215103f6841d8a83f0,GENRE_1,False,False
420,Eric Clapton,2024-09-28,2024,VIBRA SAO PAULO,ERIC CLAPTON,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,6PAt558ZEZl0DmdXlnjMgD,"BLUES, BLUES ROCK, CLASSIC ROCK",72.0,6601800.0,https://i.scdn.co/image/ab6772690000c46ca60e8f215103f6841d8a83f0,GENRE_1,False,False
421,The Strokes,2022-03-25,2022,AUTODROMO DE INTERLAGOS,THE STROKES,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,0epOFNiUfyON9EYx7Tpr6V,"GARAGE ROCK, ALTERNATIVE ROCK, INDIE ROCK",76.0,6473032.0,https://i.scdn.co/image/ab6761610000e5ebc3b137793230f4043feb0089,GENRE_1,LOLLAPALOOZA,THE STROKES
422,Charli xcx,2022-11-09,2022,AUDIO,CHARLI XCX,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,25uiPmTg16RbhZWAqwLBy5,"HYPERPOP, ART POP",83.0,6405399.0,https://i.scdn.co/image/ab6761610000e5ebdaa727dd396963ba92dd6377,GENRE_1,False,False
423,Charli xcx,2022-11-06,2022,DISTRITO ANHEMBI,CHARLI XCX,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,25uiPmTg16RbhZWAqwLBy5,"HYPERPOP, ART POP",83.0,6405399.0,https://i.scdn.co/image/ab6761610000e5ebdaa727dd396963ba92dd6377,GENRE_1,PRIMAVERA SOUND,"TRAVIS SCOTT, LORDE"
424,Veigh,2021-12-10,2021,AUDIO,VEIGH,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,4YqwRbMLqGHRHLS1w2ZKse,"BRAZILIAN TRAP, TRAP FUNK, TRAP, BRAZILIAN HIP HOP",78.0,6393944.0,https://i.scdn.co/image/ab6761610000e5ebfe8a6cb29ef8acc97e6bb3b1,LETTER_1,False,False
425,Veigh,2023-09-03,2023,AUTODROMO DE INTERLAGOS,VEIGH,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,4YqwRbMLqGHRHLS1w2ZKse,"BRAZILIAN TRAP, TRAP FUNK, TRAP, BRAZILIAN HIP HOP",78.0,6393944.0,https://i.scdn.co/image/ab6761610000e5ebfe8a6cb29ef8acc97e6bb3b1,LETTER_1,THE TOWN,"BRUNO MARS, BEBE REXHA"
426,Veigh,2024-02-04,2024,MEMORIAL DA AMERICA LATINA,VEIGH,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,4YqwRbMLqGHRHLS1w2ZKse,"BRAZILIAN TRAP, TRAP FUNK, TRAP, BRAZILIAN HIP HOP",78.0,6393944.0,https://i.scdn.co/image/ab6761610000e5ebfe8a6cb29ef8acc97e6bb3b1,LETTER_1,False,False
427,Veigh,2022-06-17,2022,SAMBODROMO DO ANHEMBI,VEIGH,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,4YqwRbMLqGHRHLS1w2ZKse,"BRAZILIAN TRAP, TRAP FUNK, TRAP, BRAZILIAN HIP HOP",78.0,6393944.0,https://i.scdn.co/image/ab6761610000e5ebfe8a6cb29ef8acc97e6bb3b1,LETTER_1,False,False
428,Veigh,2025-10-25,2025,ESPACO UNIMED,VEIGH,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4YqwRbMLqGHRHLS1w2ZKse,"BRAZILIAN TRAP, TRAP FUNK, TRAP, BRAZILIAN HIP HOP",78.0,6393944.0,https://i.scdn.co/image/ab6761610000e5ebfe8a6cb29ef8acc97e6bb3b1,LETTER_1,False,False
429,Veigh,2024-12-21,2024,NEO QUIMICA ARENA,VEIGH,49000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.54534,-46.47476,4YqwRbMLqGHRHLS1w2ZKse,"BRAZILIAN TRAP, TRAP FUNK, TRAP, BRAZILIAN HIP HOP",78.0,6393944.0,https://i.scdn.co/image/ab6761610000e5ebfe8a6cb29ef8acc97e6bb3b1,LETTER_1,False,False
430,Veigh,2025-08-01,2025,MERCADO LIVRE ARENA PACAEMBU,VEIGH,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,4YqwRbMLqGHRHLS1w2ZKse,"BRAZILIAN TRAP, TRAP FUNK, TRAP, BRAZILIAN HIP HOP",78.0,6393944.0,https://i.scdn.co/image/ab6761610000e5ebfe8a6cb29ef8acc97e6bb3b1,LETTER_1,False,False
431,Ferrugem,2024-06-09,2024,ALLIANZ PARQUE,FERRUGEM,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5ZfBThYiIIhL7jHMG8gDB2,"PAGODE, SAMBA",76.0,6353077.0,https://i.scdn.co/image/ab6761610000e5ebd25f86760d4360b22f8696da,LETTER_1,False,False
432,Ferrugem,2022-02-05,2022,ESTADIO DO CANINDE,FERRUGEM,21000.0,GRANDES CASAS,ESTADIO MULTIUSO,-23.52019,-46.61875,5ZfBThYiIIhL7jHMG8gDB2,"PAGODE, SAMBA",76.0,6353077.0,https://i.scdn.co/image/ab6761610000e5ebd25f86760d4360b22f8696da,LETTER_1,False,False
433,Ferrugem,2022-01-22,2022,SAO PAULO EXPO,FERRUGEM,100000.0,ARENAS E ESTADIOS,CENTRO DE EXPOSICOES,-23.64595,-46.62967,5ZfBThYiIIhL7jHMG8gDB2,"PAGODE, SAMBA",76.0,6353077.0,https://i.scdn.co/image/ab6761610000e5ebd25f86760d4360b22f8696da,LETTER_1,False,False
434,Ferrugem,2025-10-25,2025,NEO QUIMICA ARENA,FERRUGEM,49000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.54534,-46.47476,5ZfBThYiIIhL7jHMG8gDB2,"PAGODE, SAMBA",76.0,6353077.0,https://i.scdn.co/image/ab6761610000e5ebd25f86760d4360b22f8696da,LETTER_1,False,False
435,Pantera,2022-12-18,2022,SAMBODROMO DO ANHEMBI,PANTERA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,14pVkFUHDL207LzLHtSA18,"GROOVE METAL, METAL, THRASH METAL, HEAVY METAL",72.0,6322562.0,https://i.scdn.co/image/ab6761610000e5ebe21999c0102c240bdf094d9b,GENRE_2,False,False
436,Pantera,2022-12-15,2022,VIBRA SAO PAULO,PANTERA,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,14pVkFUHDL207LzLHtSA18,"GROOVE METAL, METAL, THRASH METAL, HEAVY METAL",72.0,6322562.0,https://i.scdn.co/image/ab6761610000e5ebe21999c0102c240bdf094d9b,GENRE_2,False,False
437,IVE,2024-06-26,2024,ESPACO UNIMED,IVE,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6RHTUrRF63xao58xh9FXYJ,K-POP,72.0,6315425.0,https://i.scdn.co/image/ab6761610000e5eba9c8608865ca7eded5520359,LETTER_1,False,False
438,IVE,2024-06-26,2024,ESPACO UNIMED,IVE,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6RHTUrRF63xao58xh9FXYJ,K-POP,72.0,6315425.0,https://i.scdn.co/image/ab6761610000e5eba9c8608865ca7eded5520359,LETTER_1,False,False
439,Evanescence,2023-10-21,2023,ALLIANZ PARQUE,EVANESCENCE,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5nGIFgo0shDenQYSE0Sn7c,ALTERNATIVE METAL,76.0,6257657.0,https://i.scdn.co/image/ab6761610000e5eb7ecf213c7dd78e0049379c5b,GENRE_2,False,False
440,Zé Vaqueiro,2022-05-21,2022,ARENA ANHEMBI,ZE VAQUEIRO,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,5K8Rmjmf4RZFffz94EmBRt,"PISEIRO, FORRO, SERTANEJO, ARROCHA, BREGA, SERESTA",68.0,6250317.0,https://i.scdn.co/image/ab6761610000e5eb8883394e7e37041127647a2a,GENRE_1,False,False
441,Zé Vaqueiro,2022-02-19,2022,ARENA SERTANEJA,ZE VAQUEIRO,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5160,-46.5070,5K8Rmjmf4RZFffz94EmBRt,"PISEIRO, FORRO, SERTANEJO, ARROCHA, BREGA, SERESTA",68.0,6250317.0,https://i.scdn.co/image/ab6761610000e5eb8883394e7e37041127647a2a,GENRE_1,False,False
442,Zé Vaqueiro,2022-02-26,2022,JOCKEY CLUB,ZE VAQUEIRO,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,5K8Rmjmf4RZFffz94EmBRt,"PISEIRO, FORRO, SERTANEJO, ARROCHA, BREGA, SERESTA",68.0,6250317.0,https://i.scdn.co/image/ab6761610000e5eb8883394e7e37041127647a2a,GENRE_1,False,False
443,Grupo Menos é Mais,2024-06-09,2024,ALLIANZ PARQUE,GRUPO MENOS E MAIS,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6vTqEFbTtTRJsuIpzZgjxi,"PAGODE, SAMBA",84.0,6223036.0,https://i.scdn.co/image/ab6761610000e5ebcda53fa43b003c1eb9d4b7cd,LETTER_1,False,False
444,Grupo Menos é Mais,2023-02-19,2023,JOCKEY CLUB,GRUPO MENOS E MAIS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,6vTqEFbTtTRJsuIpzZgjxi,"PAGODE, SAMBA",84.0,6223036.0,https://i.scdn.co/image/ab6761610000e5ebcda53fa43b003c1eb9d4b7cd,LETTER_1,False,False
445,Grupo Menos é Mais,2024-11-14,2024,ESPACO UNIMED,GRUPO MENOS E MAIS,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6vTqEFbTtTRJsuIpzZgjxi,"PAGODE, SAMBA",84.0,6223036.0,https://i.scdn.co/image/ab6761610000e5ebcda53fa43b003c1eb9d4b7cd,LETTER_1,False,False
446,Megadeth,2024-04-18,2024,ESPACO UNIMED,MEGADETH,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,1Yox196W7bzVNZI7RBaPnf,"THRASH METAL, METAL, HEAVY METAL, SPEED METAL",71.0,6191824.0,https://i.scdn.co/image/ab6761610000e5ebd5233fdc8cad84de5b366f1b,GENRE_2,False,False
447,Calum Scott,2023-08-25,2023,VIBRA SAO PAULO,CALUM SCOTT,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,6ydoSd3N2mwgwBHtF6K7eX,SOFT POP,74.0,6189385.0,https://i.scdn.co/image/ab6761610000e5ebbcf0a0b7d6dabc8f6376f045,GENRE_1,False,False
448,MARINA,2022-03-25,2022,AUTODROMO DE INTERLAGOS,MARINA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6CwfuxIqcltXDGjfZsMd9A,0,73.0,6130994.0,https://i.scdn.co/image/ab6761610000e5eb79e12a62114be2c1f8a781f6,GENRE_1,LOLLAPALOOZA,THE STROKES
449,The Smashing Pumpkins,2024-11-03,2024,ESPACO UNIMED,THE SMASHING PUMPKINS,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,40Yq4vzPs9VNUrIBG5Jr2i,"ALTERNATIVE ROCK, ROCK",74.0,6120592.0,https://i.scdn.co/image/ab6761610000e5eba7f80939b43d9efe1ca73a22,GENRE_1,False,False
450,Zedd,2025-03-29,2025,AUTODROMO DE INTERLAGOS,ZEDD,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,2qxJFvFYMEDqd7ui6kSAcq,EDM,75.0,6120516.0,https://i.scdn.co/image/ab6761610000e5ebe28762aed82cde1178fb3873,LETTER_2,LOLLAPALOOZA,SHAWN MENDES
451,Deep Purple,2023-04-22,2023,ALLIANZ PARQUE,DEEP PURPLE,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,568ZhdwyaiCyOGJRtNYhWf,"HARD ROCK, CLASSIC ROCK, ROCK",66.0,6008097.0,https://i.scdn.co/image/ab6761610000e5eb3a475812e97ee788cfd5fd1a,GENRE_1,MONSTERS OF ROCK,"KISS, SCORPIONS"
452,Deep Purple,2024-09-13,2024,ESPACO UNIMED,DEEP PURPLE,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,568ZhdwyaiCyOGJRtNYhWf,"HARD ROCK, CLASSIC ROCK, ROCK",66.0,6008097.0,https://i.scdn.co/image/ab6761610000e5eb3a475812e97ee788cfd5fd1a,GENRE_1,False,False
453,Mötley Crüe,2023-03-07,2023,ALLIANZ PARQUE,MOTLEY CRUE,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,0cc6vw3VN8YlIcvr1v7tBL,"GLAM METAL, GLAM ROCK, HARD ROCK",71.0,5993471.0,https://i.scdn.co/image/ab6761610000e5ebab0922f900e6c22b8ef4c01c,GENRE_1,False,False
454,Skillet,2025-10-24,2025,AUDIO,SKILLET,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,49bzE5vRBRIota4qeHtQM8,"CHRISTIAN ROCK, CHRISTIAN ALTERNATIVE ROCK, CHRISTIAN",76.0,5939423.0,https://i.scdn.co/image/ab6761610000e5eb8d1be46721e37bc398ec96e7,GENRE_1,False,False
455,ONE OK ROCK,2025-04-13,2025,ESPACO UNIMED,ONE OK ROCK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,7k73EtZwoPs516ZxE72KsO,"J-ROCK, J-POP",71.0,5934326.0,https://i.scdn.co/image/ab6761610000e5eb65f3ecf43652596ef75f3293,GENRE_1,False,False
456,The Lumineers,2023-11-05,2023,ESPACO UNIMED,THE LUMINEERS,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,16oZKvXb6WkQlVAjwo2Wbg,"FOLK POP, INDIE FOLK",77.0,5919223.0,https://i.scdn.co/image/ab6761610000e5eb0f882273183345499155d6ed,GENRE_2,False,False
457,Lynyrd Skynyrd,2023-09-22,2023,ESPACO UNIMED,LYNYRD SKYNYRD,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4MVyzYMgTwdP7Z49wAZHx0,"SOUTHERN ROCK, CLASSIC ROCK, ROCK",73.0,5915144.0,https://i.scdn.co/image/ab6761610000e5eb3d3ff3d4ebad10d2d2724470,GENRE_1,False,False
458,Teddy Swims,2025-03-29,2025,AUTODROMO DE INTERLAGOS,TEDDY SWIMS,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,33qOK5uJ8AR2xuQQAhHump,0,85.0,5796643.0,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba,GENRE_1,LOLLAPALOOZA,SHAWN MENDES
459,Kings of Leon,2024-03-23,2024,AUTODROMO DE INTERLAGOS,KINGS OF LEON,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,2qk9voo8llSGYcZ6xrBzKx,ROCK,77.0,5779275.0,https://i.scdn.co/image/ab6761610000e5eb5e97fb0c8918ed67408f9edc,GENRE_1,LOLLAPALOOZA,"KINGS OF LEON, LIMP BIZKIT"
460,Def Leppard,2023-03-07,2023,ALLIANZ PARQUE,DEF LEPPARD,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6H1RjVyNruCmrBEWRbD0VZ,"GLAM METAL, GLAM ROCK, CLASSIC ROCK",70.0,5700129.0,https://i.scdn.co/image/ab6761610000e5eb695e45d9945ce1f8e5fa5c54,GENRE_1,False,False
