nome,generos,popularidade,seguidores,imagem,genero_cluster
VIJAY YESUDAS,MALAYALAM POP,66,3251353,https://i.scdn.co/image/ab6761610000e5eb776714bf7292f39e79b7eddd,7.0
DOECHII,0,76,3249760,https://i.scdn.co/image/ab6761610000e5ebca2fee52c41d3f58ceb6474b,3.0
JERE KLEIN,REGGAETON CHILENO,77,3248491,https://i.scdn.co/image/ab6761610000e5eb4b23f03ef7cc9bf87495f85b,2.0
NINA SIMONE,VOCAL JAZZ,69,3245778,https://i.scdn.co/image/ab6761610000e5eb136c51c848c26a6cce7f9e56,Outros
LOUIS ARMSTRONG,JAZZ,71,3245454,https://i.scdn.co/image/ab6772690000c46c53b6519baafe8f4d6135453e,2.0
JOAO BOSCO & VINICIUS,SERTANEJO,65,3234906,https://i.scdn.co/image/ab6761610000e5ebe9f3a158bdd1b9a2f0613c94,10.0
KENNY ROGERS,COUNTRY,71,3229525,https://i.scdn.co/image/ab6761610000e5eb43eec847b2e3aaa5f4edbd23,2.0
SHWETA MOHAN,TAMIL POP,69,3219256,https://i.scdn.co/image/ab6761610000e5eb6c88b5f7f43673d7da82976e,7.0
LA K'ONGA,CUARTETO,67,3218485,https://i.scdn.co/image/ab6761610000e5eb124a6a41568f43401994f4c8,7.0
ANDREA BOCELLI,OPERA,71,3217698,https://i.scdn.co/image/ab6761610000e5ebfb101ed2a035fcfa2bd6fee1,Outros
MIKE BAHIA,COLOMBIAN POP,63,3217464,https://i.scdn.co/image/ab6761610000e5ebe6ca12d3868c345537319772,5.0
NANPA BASICO,MEXICAN HIP HOP,75,3210722,https://i.scdn.co/image/ab6761610000e5eb8338e66d2e036e92386bad7c,2.0
GLENN FREDLY,INDONESIAN POP,68,3208690,https://i.scdn.co/image/ab6761610000e5ebf6284a310a10b07852e358cd,7.0
EMIR CAN IGREK,TURKISH POP,65,3205632,https://i.scdn.co/image/ab6761610000e5ebdfdd78b16fd5566500af4cc8,7.0
DAN + SHAY,COUNTRY,68,3205075,https://i.scdn.co/image/ab6761610000e5eb6d8d51672a27e35c806fa99c,7.0
KEN CARSON,RAGE RAP,77,3202298,https://i.scdn.co/image/ab6761610000e5eb95ccca370d8bd50e84c222bc,Outros
BOSTON,CLASSIC ROCK,66,3193210,https://i.scdn.co/image/051ffa17a5832586c6e0f8ee8a705ad15114e9c0,7.0
ALANIS MORISSETTE,ROCK,68,3188985,https://i.scdn.co/image/ab6761610000e5ebf6a97342ccd47692b7cdf8c0,14.0
KODALINE,0,67,3188668,https://i.scdn.co/image/ab6761610000e5eb0b99560e4162fe239ac6d3ba,3.0
BUSTA RHYMES,EAST COAST HIP HOP,71,3188252,https://i.scdn.co/image/ab6761610000e5eb7b31aba081ef084510cde4e3,Outros
STORMZY,GRIME,70,3186137,https://i.scdn.co/image/ab6761610000e5eb674d29e07df021a35df3ddf1,Outros
PARADOX,HINDI HIP HOP,62,3185984,https://i.scdn.co/image/ab6761610000e5ebef70afaebe2d6003ef1c94ef,Outros
OLLY MURS,0,63,3184694,https://i.scdn.co/image/ab6761610000e5ebae376a73436ffd6962ecc1a5,3.0
THE CLASH,PUNK,69,3183187,https://i.scdn.co/image/ab6761610000e5eb2fc4d22f2e060511db2ae971,Outros
YUURI,J-POP,67,3180780,https://i.scdn.co/image/ab6761610000e5eb2f68be1a1a95221976c0fbba,Outros
SACHET-PARAMPARA,BHAJAN,73,3178857,https://i.scdn.co/image/ab6761610000e5eb9415df28058107b5d54f9fad,2.0
TYLER CHILDERS,COUNTRY,76,3176474,https://i.scdn.co/image/ab6761610000e5ebf4e08c9a3cea561e8f3332a5,2.0
BEASTIE BOYS,RAP ROCK,68,3174417,https://i.scdn.co/image/705bcd56dc5dbf9ebc578a3ba8094e6d622862c2,Outros
MIGUEL BOSE,LATIN POP,71,3171735,https://i.scdn.co/image/ab6761610000e5eb1214eed8a63451d06d78f51d,6.0
IMRAN KHAN,BHANGRA,62,3170888,https://i.scdn.co/image/ab6761610000e5eb851dc4756b6845a7a5454405,5.0
JESS GLYNNE,0,74,3169069,https://i.scdn.co/image/ab6761610000e5eb954fa7ee5108a613c3f27edc,3.0
CHINO & NACHO,MERENGUE,65,3162954,https://i.scdn.co/image/ab6761610000e5ebcd07df3b3284d11536a1b00b,7.0
WHAM!,CHRISTMAS,74,3161269,https://i.scdn.co/image/ab6761610000e5eb3c9ba61df445a09d5ab9abb5,Outros
DJADJA & DINAZ,FRENCH RAP,70,3160613,https://i.scdn.co/image/ab6761610000e5ebc925eaa2db464ee9d53e61dc,7.0
ALL TIME LOW,POP PUNK,71,3157622,https://i.scdn.co/image/ab6761610000e5eb8625dac822c90c5f8c605170,Outros
SOFIA REYES,LATIN POP,64,3154066,https://i.scdn.co/image/ab6761610000e5ebcdd4df065680ce0249820863,6.0
BABY KEEM,0,73,3153942,https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255,3.0
LAUREN DAIGLE,CHRISTIAN,69,3148333,https://i.scdn.co/image/ab6761610000e5eb9db9d200f3560f487a9c5020,Outros
THE ALL-AMERICAN REJECTS,POP PUNK,69,3147030,https://i.scdn.co/image/ab6761610000e5eb8a05b6b10635b63ebc45ae54,Outros
TAEYEON,K-POP,63,3145392,https://i.scdn.co/image/ab6761610000e5ebd3cee7772514a1bcef46a9b6,9.0
NO DOUBT,POP,69,3143303,https://i.scdn.co/image/ab6772690000c46c2bc169ddd09632b994baf3b1,6.0
M. M. KEERAVAANI,TELUGU POP,67,3135769,https://i.scdn.co/image/ab6761610000e5eb52d0a69e1840de19b3d651b6,7.0
NANDO REIS,MPB,65,3127808,https://i.scdn.co/image/ab6761610000e5ebb2cbcafdb861bc51a70cabaa,11.0
SKID ROW,GLAM METAL,63,3121509,https://i.scdn.co/image/ab6761610000e5eb59fe65d4b1e00e486f285167,Outros
NEERAJ SHRIDHAR,BOLLYWOOD,68,3115719,https://i.scdn.co/image/ab67616d0000b273aca38bbbc4bdaa23155b4802,7.0
X AMBASSADORS,0,70,3111742,https://i.scdn.co/image/ab6761610000e5eb6634ca0e7f75951bfcee22fa,3.0
STONE SOUR,POST-GRUNGE,64,3109066,https://i.scdn.co/image/ab6761610000e5ebf4c48660e778eeea3d9f1c5b,Outros
TOM PETTY AND THE HEARTBREAKERS,CLASSIC ROCK,68,3108205,https://i.scdn.co/image/ab6761610000e5eb90a674bb20646b2141b60d05,7.0
CARDENALES DE NUEVO LEON,NORTENO,74,3107397,https://i.scdn.co/image/ab6761610000e5eba14d1f48e2b4431a153d2659,2.0
MC KEVIN O CHRIS,BRAZILIAN FUNK,70,3106762,https://i.scdn.co/image/ab6761610000e5ebcf0a326a6f3327841b9d2549,12.0
BNXN,AFROBEATS,71,3106706,https://i.scdn.co/image/ab6761610000e5ebeaec567710335ec2f7073526,2.0
LOST FREQUENCIES,TROPICAL HOUSE,76,3105943,https://i.scdn.co/image/ab6761610000e5eb976d55989fb4a20e346d0936,Outros
PEDRO SAMPAIO,BRAZILIAN FUNK,74,3105417,https://i.scdn.co/image/ab6761610000e5eb52260524dbe7c9f78d74795b,12.0
CESAR MENOTTI & FABIANO,SERTANEJO,63,3105208,https://i.scdn.co/image/ab6761610000e5eb89bdf5fdaec9c7fdecad1d37,10.0
*NSYNC,POP,71,3104414,https://i.scdn.co/image/ab6761610000e5eb9414ef07d0ca697726912df1,6.0
C. TANGANA,0,73,3098920,https://i.scdn.co/image/ab6761610000e5ebdfb9d2cb6a43021d9002a10e,3.0
UNNIKRISHNAN,TAMIL POP,68,3096361,https://i.scdn.co/image/ab6761610000e5eb771de7f5edec1890a536478f,7.0
INXS,0,70,3092955,https://i.scdn.co/image/ab6761610000e5eb9bfd44c9bd2aae22edfd99bf,3.0
TINASHE,ALTERNATIVE R&B,77,3091928,https://i.scdn.co/image/ab6761610000e5eba669f860c74c9007934d2cb6,3.0
TWISTED SISTER,GLAM METAL,60,3086995,https://i.scdn.co/image/758604f17b98e5db650adeebf9cf8cb55feda0f0,Outros
GEORGE HARRISON,0,68,3086137,https://i.scdn.co/image/ab6761610000e5eb0d50c5a88d44de4a2dc60dc1,3.0
SRINIVAS,TAMIL POP,62,3082666,https://i.scdn.co/image/ab6761610000e5eb6f437d599142ef0c9da39018,5.0
NINE INCH NAILS,INDUSTRIAL ROCK,71,3082560,https://i.scdn.co/image/ab6761610000e5eb752fca27c5b839ea47d5100d,Outros
SWAE LEE,0,77,3062602,https://i.scdn.co/image/ab6761610000e5ebf1be22786da29b0a1284c0a5,3.0
DJONGA,BRAZILIAN HIP HOP,69,3062225,https://i.scdn.co/image/ab6761610000e5eb4bdf3ed4663e041ea4317185,9.0
SEKAI NO OWARI,J-POP,65,3061961,https://i.scdn.co/image/ab6761610000e5ebe819f4a2d148b4c10f359c86,Outros
PUSHA T,0,73,3059271,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,3.0
SHALLIPOPI,AFROBEATS,71,3057831,https://i.scdn.co/image/ab6761610000e5eb2018b4cd2292a3a190b8a785,2.0
PANTEON ROCOCO,SKA,66,3057383,https://i.scdn.co/image/ab6761610000e5ebeb4e662c21a7d0caf7ba15fc,7.0
FUN.,ROCK,68,3056070,https://i.scdn.co/image/37bc85c957e17d3463ae40da1c8ade6bb5ecd546,14.0
PAULINA RUBIO,LATIN POP,67,3053737,https://i.scdn.co/image/ab6761610000e5eb9321984db5a56253269add04,6.0
BUNBURY,ROCK EN ESPANOL,71,3053007,https://i.scdn.co/image/ab6761610000e5ebb166829861cc22a47886a402,2.0
ODUMODUBLVCK,AFROBEATS,73,3052313,https://i.scdn.co/image/ab6761610000e5ebc5220e1882a3fd5e34203b97,2.0
DELACRUZ,BRAZILIAN HIP HOP,69,3047968,https://i.scdn.co/image/ab6761610000e5eb338566f7da918ff85ac96776,9.0
BOYCE AVENUE,ACOUSTIC POP,67,3046224,https://i.scdn.co/image/ab6761610000e5eb227c30a483da30759b462071,Outros
CALLE 13,LATIN HIP HOP,68,3038253,https://i.scdn.co/image/edabfb79fbf3d71ad9d0961a7b199a1470fe5372,6.0
CAPITAL INICIAL,BRAZILIAN ROCK,64,3035736,https://i.scdn.co/image/ab6761610000e5ebc4d7ff8212967e607b22627b,9.0
TOBY KEITH,COUNTRY,71,3034475,https://i.scdn.co/image/ab6761610000e5eb1b6b9d83cfd806b328496207,2.0
BRANTLEY GILBERT,COUNTRY,64,3030655,https://i.scdn.co/image/ab6761610000e5eb28402571625bf9e42a443e20,7.0
PHOEBE BRIDGERS,0,77,3029135,https://i.scdn.co/image/ab6761610000e5eb626686e362d30246e816cc5b,3.0
LACRIM,FRENCH RAP,69,3021744,https://i.scdn.co/image/ab6761610000e5eba6e53271c7e42d81af4fea63,7.0
LUCK RA,CUARTETO,73,3020784,https://i.scdn.co/image/ab6761610000e5ebcd4b159bfb2f02962a110b6d,2.0
HEART,CLASSIC ROCK,69,3020078,https://i.scdn.co/image/ab6772690000c46c469d216a8920e0df099e4621,7.0
ALEX WARREN,0,85,3014555,https://i.scdn.co/image/ab6761610000e5ebe5547931c7f652c2ece8b76c,3.0
TONES AND I,0,71,3011679,https://i.scdn.co/image/ab6761610000e5eba2709df1d241734826f363e3,3.0
ZE RAMALHO,MPB,65,3011313,https://i.scdn.co/image/ab6761610000e5eb607a7b4dcd5555814031c84e,11.0
ANDY RIVERA,REGGAETON,65,3010019,https://i.scdn.co/image/ab6761610000e5ebd65057761272abf84fcc7711,Outros
DREAD MAR I,SPANISH-LANGUAGE REGGAE,71,3009745,https://i.scdn.co/image/ab6761610000e5eb8f95c6e5315e196a970c38cd,2.0
FRANZ FERDINAND,INDIE ROCK,69,3008474,https://i.scdn.co/image/ab6761610000e5eb69ecfa7557856564c968640d,Outros
KID ROCK,HIP HOP,66,3006571,https://i.scdn.co/image/ab6761610000e5eb2306846cafba63385008dc21,Outros
WALLOWS,INDIE,68,3006361,https://i.scdn.co/image/ab6761610000e5ebfde4e7d59f6d8868e2ffdaf5,Outros
CAKAL,TURKISH HIP HOP,65,3005854,https://i.scdn.co/image/ab6761610000e5ebc9731900394e3b71f8f83da7,7.0
KIDD KEO,TRAP,68,3003079,https://i.scdn.co/image/ab6761610000e5ebf9c6ecc851bd73b3c174442e,12.0
MC DAVO,MEXICAN HIP HOP,67,2998102,https://i.scdn.co/image/ab6761610000e5eb3b1db9e8983f892a0da89d3a,7.0
GUE,ITALIAN TRAP,73,2996520,https://i.scdn.co/image/ab6761610000e5eb6be36ea3def9b849bb5bd8c5,8.0
WILLOW,POP,69,2995607,https://i.scdn.co/image/ab6761610000e5eb0e6e067240dd48810379dc81,6.0
EL CUARTETO DE NOS,CUARTETO,69,2995258,https://i.scdn.co/image/ab6761610000e5eb58501dc3b756044243523145,7.0
DIO,HEAVY METAL,61,2992437,https://i.scdn.co/image/ab6761610000e5eb555c8199ba80168cfeafdfbc,0.0
DOLLY PARTON,COUNTRY,72,2986535,https://i.scdn.co/image/ab6761610000e5eb61aae76c2db6b8645f1553d0,2.0
LUKAS GRAHAM,DANSK POP,70,2984391,https://i.scdn.co/image/ab6761610000e5eb955b1ec67667a5d67ebba167,7.0
TOM PETTY,CLASSIC ROCK,69,2982633,https://i.scdn.co/image/ab6761610000e5eb70f0e4f1fe50b39e622f9ac0,7.0
HEROES DEL SILENCIO,ROCK EN ESPANOL,68,2974996,https://i.scdn.co/image/9ffe8fc45b8bad986946367201a3e547d9a6dc6a,7.0
RAYE,0,83,2972544,https://i.scdn.co/image/ab6761610000e5ebde2e2ac1d53fdf9518354798,3.0
STAIND,POST-GRUNGE,70,2971951,https://i.scdn.co/image/ab6761610000e5eba43eff361de1d811e2d17adb,Outros
KID INK,HIP HOP,68,2968884,https://i.scdn.co/image/ab6761610000e5ebf4904a817005f3b96f4e6e53,Outros
NIDJI,INDONESIAN POP,67,2967754,https://i.scdn.co/image/ab6761610000e5ebd63cba90d27bdf26effba4c7,7.0
SOMBR,0,86,2963700,https://i.scdn.co/image/ab6761610000e5eb78edaa6468cae153565c2c97,3.0
NORMANI,0,67,2961183,https://i.scdn.co/image/ab6761610000e5ebdc6e85ec0f93f5b2cf475487,3.0
PRIYA SARAIYA,GUJARATI POP,67,2955976,https://i.scdn.co/image/ab6761610000e5ebefde421035552000de823ad8,7.0
MARRACASH,ITALIAN TRAP,73,2946288,https://i.scdn.co/image/ab6761610000e5eb8aa0ff279be0623fce3e6c9d,8.0
RISE AGAINST,PUNK,70,2945896,https://i.scdn.co/image/ab6761610000e5eb071291b50cd2f68a7bfe1337,Outros
ADEKUNLE GOLD,AFROBEATS,66,2945212,https://i.scdn.co/image/ab6761610000e5eba04328b8180f0437435f0a78,7.0
ALTA CONSIGNA,SIERRENO,64,2942850,https://i.scdn.co/image/ab6761610000e5eb5c2f8825649841701bc078e6,7.0
A-HA,NEW WAVE,72,2940118,https://i.scdn.co/image/ab6761610000e5eb0168ba8148c07c2cdeb7d067,Outros
YUZYUZEYKEN KONUSURUZ,TURKISH POP,64,2933541,https://i.scdn.co/image/ab6761610000e5eb245d6eec4e995c39cc7c482d,7.0
SHIVA,ITALIAN TRAP,74,2931656,https://i.scdn.co/image/ab6761610000e5ebc490d7749fd59bf2c492928d,8.0
REO SPEEDWAGON,SOFT ROCK,65,2931170,https://i.scdn.co/image/ab6761610000e5ebfc5a03aa1823cfbe08b8b2ed,Outros
MILLONARIO,MEXICAN HIP HOP,70,2930353,https://i.scdn.co/image/ab6761610000e5eb989969e7d42e6cc6b670c5bd,7.0
RICH HOMIE QUAN,SOUTHERN HIP HOP,65,2927241,https://i.scdn.co/image/ab6761610000e5ebf4b802f5eb81d33fd2db292f,7.0
CALLE 24,CORRIDO,78,2926298,https://i.scdn.co/image/ab6761610000e5eb13ec8d2390f7335cbcefdf53,2.0
CHRIS YOUNG,COUNTRY,66,2925424,https://i.scdn.co/image/ab6761610000e5eb87ae707a446eef2c870771a5,7.0
PIXOTE,PAGODE,66,2925274,https://i.scdn.co/image/ab6761610000e5eba0b5dc1d9515ab7f88de2dd1,1.0
ALEX UBAGO,LATIN POP,66,2923061,https://i.scdn.co/image/ab6761610000e5eb771399a6f8fb2feed554daf7,6.0
BRUNO & BARRETTO,SERTANEJO,61,2919246,https://i.scdn.co/image/ab6761610000e5eb212046b386b54e2d7ad5b5d5,10.0
HUMBE,0,73,2916444,https://i.scdn.co/image/ab6761610000e5eb3cfb64685c503c45c35085ee,3.0
RAMONES,PUNK,65,2914980,https://i.scdn.co/image/ab6761610000e5eb5b9f46a5c5bf8243179d56b0,Outros
DIONELA,OPM,68,2912159,https://i.scdn.co/image/ab6761610000e5eb50069ac992d74c5610ecb9cc,7.0
NEKFEU,FRENCH RAP,67,2907885,https://i.scdn.co/image/ab6772690000c46c4a1e10c0f2d273fcebe4a077,7.0
MAVERICK CITY MUSIC,WORSHIP,71,2906713,https://i.scdn.co/image/ab6761610000e5eb2bd10607316ebcf6e7eb29b2,2.0
BRAD PAISLEY,COUNTRY,66,2904505,https://i.scdn.co/image/ab6761610000e5eb378509adb9eed426bd853d0f,7.0
IBRAHIM TATLISES,ARABESK,65,2898793,https://i.scdn.co/image/ab6761610000e5eb3c18a1aa50b5bbae720ed890,7.0
LEON LARREGUI,ROCK EN ESPANOL,69,2898369,https://i.scdn.co/image/ab6761610000e5eb46c34376a1022b86c7a89b70,7.0
BOB SEGER,CLASSIC ROCK,69,2897106,https://i.scdn.co/image/ab6761610000e5ebd98e2abb8fbebc2e2340f178,7.0
ROUPA NOVA,MPB,63,2892777,https://i.scdn.co/image/ab6761610000e5eb818e8d878ff7429b83c452b2,11.0
ROXETTE,SWEDISH POP,74,2892132,https://i.scdn.co/image/ab6761610000e5eb347ca7e9f41f3ff8e2b19034,2.0
TECH N9NE,HORRORCORE,67,2891926,https://i.scdn.co/image/ab6761610000e5eb8b1697a78fbe50647333a84f,7.0
HENRIQUE & DIEGO,SERTANEJO,62,2885300,https://i.scdn.co/image/ab6761610000e5eb4a499046e6a429ac8e4d1d9a,10.0
LITTLE BIG TOWN,COUNTRY,61,2884582,https://i.scdn.co/image/ab6761610000e5eb7d9f1dbb1ef225155fd64700,5.0
LAURA PAUSINI,LATIN POP,74,2884210,https://i.scdn.co/image/ab6761610000e5eb13bfc3576c7b50e25a1fbc66,6.0
MONICA,R&B,63,2883383,https://i.scdn.co/image/ab6761610000e5ebe511dad92fbc2626144a02a2,2.0
SLEEP TOKEN,PROGRESSIVE METAL,79,2881764,https://i.scdn.co/image/ab6761610000e5ebd00c2ff422829437e6b5f1e0,Outros
JAMES TAYLOR,FOLK ROCK,66,2878394,https://i.scdn.co/image/ab6761610000e5eb5921cb8f2ec7bf6b5e725bcc,Outros
LUAR LA L,TRAP LATINO,78,2875679,https://i.scdn.co/image/ab6761610000e5eb14b809b19d54425a41df3442,2.0
JOSE LUIS PERALES,TROVA,68,2873525,https://i.scdn.co/image/ab6772690000c46cfb86dc40523b481ac5a1eedb,Outros
DARYL HALL & JOHN OATES,YACHT ROCK,75,2873337,https://i.scdn.co/image/ab6761610000e5ebae81417d966e209b735b1160,Outros
GOOD CHARLOTTE,POP PUNK,65,2867765,https://i.scdn.co/image/ab6761610000e5ebc4d383def970a8566db1cd2a,Outros
TALKING HEADS,NEW WAVE,70,2867642,https://i.scdn.co/image/e4c5b04fce8706c87663357b1f78522a3a5c641b,Outros
DENZEL CURRY,0,70,2865274,https://i.scdn.co/image/ab6761610000e5eb8e265da892579da2139b659f,3.0
THE DOOBIE BROTHERS,YACHT ROCK,69,2865129,https://i.scdn.co/image/ab6761610000e5eb28f5622994674caec36fd95c,Outros
WAKA FLOCKA FLAME,0,70,2862564,https://i.scdn.co/image/ab6761610000e5eb69b472acd219444e3defa60e,3.0
B.B. KING,BLUES,61,2859619,https://i.scdn.co/image/ffb3ff26238fe635a230bb0feb59dd0a5b209b6f,Outros
QUANDO RONDO,MELODIC RAP,61,2859377,https://i.scdn.co/image/ab6761610000e5eb22430c4f1ae751e740e201c9,Outros
THE PRODIGY,BIG BEAT,66,2854171,https://i.scdn.co/image/ab6761610000e5eb147841812056c247407811f3,7.0
LOS INVASORES DE NUEVO LEON,NORTENO,72,2852983,https://i.scdn.co/image/ab6761610000e5ebc92ddcf061e57915fbef7e07,2.0
DEADMAU5,EDM,67,2850095,https://i.scdn.co/image/ab6761610000e5eb89ffabe57a25cedeca3309e7,Outros
MACKLEMORE,0,75,2849268,https://i.scdn.co/image/ab6761610000e5eb488b3b242f97163a7f8e17b9,3.0
CORNELIO VEGA Y SU DINASTIA,BANDA,64,2849207,https://i.scdn.co/image/ab6761610000e5eb9951bb304f7358f061a49993,7.0
CHRIS JEDI,TRAP LATINO,66,2848918,https://i.scdn.co/image/ab6761610000e5eb8ea72bf4aa151fa99bf23862,7.0
BUDI DOREMI,INDONESIAN POP,66,2845170,https://i.scdn.co/image/ab6761610000e5ebac04f271f5b2f8fb1f1d5ee7,7.0
GIRLS' GENERATION,K-POP,63,2844069,https://i.scdn.co/image/ab6761610000e5eb385df356841aaec34a0914aa,9.0
BAEKHYUN,K-POP,63,2841768,https://i.scdn.co/image/ab6761610000e5eb7d4e246f8c54be347e06bffe,9.0
LP,0,66,2838338,https://i.scdn.co/image/ab6761610000e5ebb97dbdfac09764e2516cee65,3.0
THE ROSE,K-ROCK,62,2829076,https://i.scdn.co/image/ab6761610000e5ebd434a8b25f5a50277b05a402,Outros
BEACH HOUSE,DREAM POP,73,2828850,https://i.scdn.co/image/ab6761610000e5ebb3e38a46a56a423d8f741c09,Outros
KOOL & THE GANG,DISCO,68,2827404,https://i.scdn.co/image/ab6761610000e5eb69287c3f1b150bbead642499,Outros
THE KINKS,PROTO-PUNK,64,2825694,https://i.scdn.co/image/ab6761610000e5eb81f4e878e8b959fa68f15322,Outros
MARCA MP,CORRIDO,66,2825202,https://i.scdn.co/image/ab6761610000e5ebe43b921690d9cdc83df02875,7.0
DIPLO,MOOMBAHTON,79,2824817,https://i.scdn.co/image/ab6761610000e5ebdf01727aa674ddefa777797a,2.0
ANDRES CALAMARO,ARGENTINE ROCK,70,2823306,https://i.scdn.co/image/ab6761610000e5eb46de1ff7aab6d657f7776229,3.0
GINUWINE,R&B,66,2821477,https://i.scdn.co/image/c8bc9979554744c06b3c62b7e94b82cd9303ec81,2.0
ARASHI,J-POP,66,2815411,https://i.scdn.co/image/ab6761610000e5ebd95960a63ea1df7f97fcab29,Outros
BINOMIO DE ORO DE AMERICA,VALLENATO,70,2809202,https://i.scdn.co/image/ab6761610000e5eb813e7b32f71bf7229db29e1b,7.0
EL BEBETO,BANDA,64,2801483,https://i.scdn.co/image/ab6761610000e5eb343d5426a81b6c056a9ac085,7.0
LLOYD,R&B,71,2795637,https://i.scdn.co/image/ab6761610000e5eb5de0901c4bcb8d0352b71c3f,2.0
CRO,GERMAN HIP HOP,68,2794392,https://i.scdn.co/image/ab6761610000e5eb8431fb1f7c89e2511c2a790e,9.0
BBNO$,0,78,2793641,https://i.scdn.co/image/ab6761610000e5ebe7c585e9ecd65c76b7bf91ac,3.0
JOY DIVISION,POST-PUNK,63,2791902,https://i.scdn.co/image/5eeddd733170399db794d2c430a8d2cde7ae1425,Outros
ANGELE,FRENCH POP,64,2790171,https://i.scdn.co/image/ab6761610000e5eb2aefdc0f42eef75a60b341dd,Outros
DAVID KUSHNER,0,72,2787849,https://i.scdn.co/image/ab6761610000e5ebfbe8fcc1f77b0eb6761491ed,3.0
DARIUS RUCKER,COUNTRY,67,2784526,https://i.scdn.co/image/ab6761610000e5eb17f1bb8128fc6e637e4240d7,7.0
NEFFEX,0,69,2782819,https://i.scdn.co/image/ab6761610000e5eb83a6dd3444d8a133e48486a0,3.0
SIMPLY RED,ROCK,71,2781182,https://i.scdn.co/image/ab6761610000e5ebdf126340c69932e9c9ff27de,14.0
THALLES ROBERTO,GOSPEL,66,2780984,https://i.scdn.co/image/ab6761610000e5ebf1fe4f183482972da7d5e757,7.0
WERENOI,FRENCH RAP,78,2778314,https://i.scdn.co/image/ab6761610000e5eb6296c04d12f719f7ea4fe566,2.0
JAMIROQUAI,ACID JAZZ,71,2773592,https://i.scdn.co/image/ab6761610000e5eb7e6dca959714339b69e9718d,2.0
GRETA VAN FLEET,ROCK,64,2769175,https://i.scdn.co/image/ab6761610000e5eb301eb2b9d83cf86efa024ccb,14.0
NASTY C,AFROPOP,62,2768354,https://i.scdn.co/image/ab6761610000e5eb395b69e5f0be583b99318b21,5.0
BILLY CURRINGTON,COUNTRY,66,2766237,https://i.scdn.co/image/ab6761610000e5eb7147f4661aa595fc95729fc4,7.0
SCH,FRENCH RAP,72,2764288,https://i.scdn.co/image/ab6761610000e5eb4ed985f33e971801dae4e24d,2.0
FABOLOUS,0,66,2763206,https://i.scdn.co/image/ab6761610000e5ebece5603bef9fa046ef9a178c,3.0
EYEDRESS,0,70,2759533,https://i.scdn.co/image/ab6761610000e5ebb1693f731eacb1e3f294a120,3.0
THE VERVE,BRITPOP,70,2758801,https://i.scdn.co/image/ab6772690000c46c2fb11ff7658def8d8a52957c,Outros
WILLIE COLON,SALSA,71,2757963,https://i.scdn.co/image/ab6761610000e5eb4934a2c42935c770bb3ee1af,2.0
BABYMETAL,J-ROCK,69,2756469,https://i.scdn.co/image/ab6761610000e5eb8bf2dcb4312416001228a30d,Outros
HOOBASTANK,NU METAL,67,2756328,https://i.scdn.co/image/ab6761610000e5ebb6f14120a7c97c531c2ebdcc,4.0
MISSY ELLIOTT,HIP HOP,70,2755601,https://i.scdn.co/image/ab6761610000e5ebf6691f40d906f097e9fbaa4c,Outros
VOLBEAT,ROCK,70,2754486,https://i.scdn.co/image/ab6761610000e5ebed061555d0d15cf7b1e66731,14.0
AUGUST ALSINA,R&B,63,2753295,https://i.scdn.co/image/ab6761610000e5eb45ffc8f55fc50b8888e97f98,2.0
AIMER,ANIME,66,2751178,https://i.scdn.co/image/ab6761610000e5ebecb2f33d56d05407f877aa81,Outros
CHITAOZINHO & XORORO,SERTANEJO TRADICIONAL,68,2749524,https://i.scdn.co/image/ab6761610000e5ebd5fcda04e60405d7e5ca3fb1,13.0
LAZZA,ITALIAN TRAP,72,2748177,https://i.scdn.co/image/ab6761610000e5eba6fa9c526ac155d3dc888c25,8.0
MILES DAVIS,JAZZ,64,2744786,https://i.scdn.co/image/423e826b3c1b23930a255d7cbc2daf733f795507,7.0
YURI,VILLANCICOS,66,2739877,https://i.scdn.co/image/ab6761610000e5eb08d697859c0b6ad074734d04,7.0
TRACE ADKINS,COUNTRY,61,2737600,https://i.scdn.co/image/ab6761610000e5eb075290d0f64dbdd4efae7f41,5.0
ELLA FITZGERALD,VOCAL JAZZ,71,2737380,https://i.scdn.co/image/3c1d23141059785c8a863137d176319329dc17ef,Outros
EDGARDO NUNEZ,CORRIDO,73,2736704,https://i.scdn.co/image/ab6761610000e5eb1be54e53cc184bef7141d9ae,2.0
VINEETH SREENIVASAN,MALAYALAM POP,62,2736024,https://i.scdn.co/image/ab6761610000e5eb07129f934e1c9fcdff613596,5.0
G-UNIT,GANGSTER RAP,62,2733916,https://i.scdn.co/image/a668bc3f083377ca8889e9f8273c752e0342c4e0,Outros
WARREN G,G-FUNK,63,2733240,https://i.scdn.co/image/ab6761610000e5eb5c9383166226bbe48213b064,5.0
MICRO TDH,0,69,2730704,https://i.scdn.co/image/ab6761610000e5eb1fdef8de89f12d5f608f8389,3.0
RVSSIAN,TRAP LATINO,72,2730282,https://i.scdn.co/image/ab6761610000e5eba1e4324a1f517708d1fd3f98,2.0
ANTONIO VIVALDI,CLASSICAL,71,2729088,https://i.scdn.co/image/9785700bae86f991f78183076861c7342a4bcf90,Outros
JOSH TURNER,COUNTRY,65,2721674,https://i.scdn.co/image/ab6761610000e5eb94a3a9f82647f8bb112d9e01,7.0
