ano,Categoria_Local,Tipo_Espaco,generos,popularidade,seguidores,lotacao,preco_medio,dia_semana,tipo_dia,mes,distancia_dias_anterior,genero_cluster
2025,MEDIAS CASAS,CASA DE SHOWS,0,69.0,1536445.0,3100.0,420.0,QUARTA-FEIRA,DIA UTIL,AGOSTO,515.0,3.0
2023,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,62.0,2702811.0,6800.0,220.0,SABADO,FIM DE SEMANA,MAIO,66.5,11.0
2022,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,LATIN POP,78.0,9259566.0,7000.0,650.0,SABADO,FIM DE SEMANA,OUTUBRO,199.8,6.0
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,63.0,2545674.0,20000.0,600.0,DOMINGO,FIM DE SEMANA,ABRIL,-471.5,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2545674.0,4000.0,600.0,SABADO,FIM DE SEMANA,SETEMBRO,76.5,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2545674.0,4000.0,600.0,DOMINGO,FIM DE SEMANA,DEZEMBRO,42.5,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN ROCK,63.0,2545674.0,50000.0,539.1666666666666,SEXTA-FEIRA,DIA UTIL,JUNHO,-46.833333333333336,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN ROCK,63.0,2545674.0,50000.0,539.1666666666666,SABADO,FIM DE SEMANA,JUNHO,0.16666666666666666,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN ROCK,63.0,2545674.0,50000.0,539.1666666666666,DOMINGO,FIM DE SEMANA,JUNHO,0.16666666666666666,9.0
2023,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,BRAZILIAN ROCK,63.0,2545674.0,7000.0,380.0,TERCA-FEIRA,DIA UTIL,JUNHO,-229.5,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN ROCK,63.0,2545674.0,50000.0,539.1666666666666,QUINTA-FEIRA,DIA UTIL,DEZEMBRO,31.0,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN ROCK,63.0,2545674.0,50000.0,539.1666666666666,SEXTA-FEIRA,DIA UTIL,DEZEMBRO,0.16666666666666666,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN ROCK,63.0,2545674.0,50000.0,539.1666666666666,SABADO,FIM DE SEMANA,DEZEMBRO,0.16666666666666666,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2545674.0,8000.0,125.0,SABADO,FIM DE SEMANA,SETEMBRO,664.0,9.0
2024,GRANDES CASAS,CENTRO DE EXPOSICOES,BRAZILIAN ROCK,63.0,2545674.0,0.0,473.75,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,80.25,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2545674.0,3000.0,453.3333333333333,SEXTA-FEIRA,DIA UTIL,DEZEMBRO,180.66666666666666,9.0
2024,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,POP ROCK,64.0,1380675.0,7000.0,300.0,QUINTA-FEIRA,DIA UTIL,DEZEMBRO,275.6666666666667,Outros
2024,MEDIAS CASAS,CASA DE SHOWS,0,64.0,1219873.0,7668.0,790.0,QUARTA-FEIRA,DIA UTIL,ABRIL,4.8,3.0
2025,MEDIAS CASAS,CASA DE SHOWS,BOSSA NOVA,62.0,614309.0,8000.0,365.0,SEXTA-FEIRA,DIA UTIL,OUTUBRO,249.75,Outros
2024,MEDIAS CASAS,CASA DE SHOWS,YACHT ROCK,74.0,3754253.0,6500.0,730.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,499.5,Outros
2023,MEDIAS CASAS,CASA DE SHOWS,0,73.0,3685010.0,3200.0,160.0,TERCA-FEIRA,DIA UTIL,MARÇO,368.0,3.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRITPOP,60.0,1151576.0,3100.0,660.0,TERCA-FEIRA,DIA UTIL,NOVEMBRO,-127.66666666666667,Outros
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,RAP,90.0,41409574.0,42200.0,672.5,QUARTA-FEIRA,DIA UTIL,SETEMBRO,-90.0,12.0
2025,MEDIAS CASAS,CASA DE SHOWS,RAP,90.0,41409574.0,3200.0,690.0,SABADO,FIM DE SEMANA,SETEMBRO,499.5,12.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,MELODIC RAP,81.0,11085136.0,42000.0,440.0,DOMINGO,FIM DE SEMANA,JUNHO,999.0,Outros
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,METALCORE,63.0,1715185.0,45000.0,900.0,DOMINGO,FIM DE SEMANA,DEZEMBRO,-713.0,0.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PAGODE,72.0,3930286.0,21188.0,464.0,DOMINGO,FIM DE SEMANA,JUNHO,-5.4,1.0
2024,MEDIAS CASAS,CASA DE SHOWS,HARDCORE PUNK,67.0,840641.0,3000.0,736.6666666666666,TERCA-FEIRA,DIA UTIL,ABRIL,125.5,Outros
2022,ARENAS E ESTADIOS,ESTADIO MULTIUSO,ROCK,84.0,25816700.0,35000.0,908.0,SABADO,FIM DE SEMANA,NOVEMBRO,-26.6,14.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,K-POP,83.0,23523182.0,37992.0,626.0,TERCA-FEIRA,DIA UTIL,FEVEREIRO,166.5,9.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,K-POP,83.0,23523182.0,37992.0,626.0,QUARTA-FEIRA,DIA UTIL,FEVEREIRO,0.16666666666666666,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,INDIE,67.0,2551046.0,2000.0,300.0,QUARTA-FEIRA,DIA UTIL,MAIO,-1.0,Outros
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN TRAP,70.0,3660894.0,20000.0,110.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,70.0,8.0
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN POP,60.0,234813.0,12000.0,250.0,SABADO,FIM DE SEMANA,MAIO,-238.0,1.0
2022,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN POP,60.0,234813.0,10000.0,386.0,SABADO,FIM DE SEMANA,DEZEMBRO,-55.833333333333336,1.0
2023,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,BRAZILIAN POP,60.0,234813.0,5600.0,50.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,-294.5,1.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,60.0,234813.0,2557.894736842105,160.0,SEXTA-FEIRA,DIA UTIL,MAIO,-239.0,1.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,60.0,234813.0,2900.0,160.0,SEXTA-FEIRA,DIA UTIL,OUTUBRO,70.0,1.0
2025,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN POP,60.0,234813.0,15000.0,400.0,SABADO,FIM DE SEMANA,JUNHO,378.0,1.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,MPB,66.0,1402942.0,10000.0,820.0,DOMINGO,FIM DE SEMANA,OUTUBRO,-186.33333333333334,11.0
2024,MEDIAS CASAS,CASA DE SHOWS,MPB,66.0,1402942.0,3850.0,245.0,SABADO,FIM DE SEMANA,ABRIL,9.6,11.0
2025,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,66.0,1402942.0,4500.0,220.0,SABADO,FIM DE SEMANA,JULHO,503.5,11.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN TRAP,78.0,6393944.0,34000.0,440.0,SEXTA-FEIRA,DIA UTIL,JUNHO,-443.0,8.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN TRAP,78.0,6393944.0,33921.0,645.0,SABADO,FIM DE SEMANA,DEZEMBRO,-154.0,8.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN TRAP,78.0,6393944.0,25000.0,300.0,SEXTA-FEIRA,DIA UTIL,AGOSTO,74.33333333333333,8.0
2025,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN TRAP,78.0,6393944.0,8000.0,467.8,SABADO,FIM DE SEMANA,OUTUBRO,245.2,8.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,SERTANEJO,65.0,1956773.0,45000.0,200.0,SABADO,FIM DE SEMANA,MARÇO,-259.0,10.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,SERTANEJO,65.0,1956773.0,45000.0,180.0,SABADO,FIM DE SEMANA,AGOSTO,70.0,10.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN BASS,71.0,2000812.0,33921.0,645.0,SABADO,FIM DE SEMANA,DEZEMBRO,-94.5,8.0
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,PISEIRO,60.0,2219505.0,20000.0,2093.333333333333,DOMINGO,FIM DE SEMANA,ABRIL,-158.33333333333334,7.0
2024,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,PISEIRO,60.0,2219505.0,24000.0,1003.5,SABADO,FIM DE SEMANA,AGOSTO,79.16666666666667,7.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,2700.0,70.0,DOMINGO,FIM DE SEMANA,ABRIL,-1071.0,1.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,4000.0,170.0,QUARTA-FEIRA,DIA UTIL,JUNHO,-359.0,1.0
2023,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,2500.0,273.3333333333333,DOMINGO,FIM DE SEMANA,ABRIL,126.0,1.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN POP,61.0,1031142.0,21188.0,464.0,DOMINGO,FIM DE SEMANA,JUNHO,82.6,1.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,ROCK,70.0,2754486.0,43312.0,710.0,SEXTA-FEIRA,DIA UTIL,DEZEMBRO,188.2,14.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,ROCK,70.0,2754486.0,43000.0,710.0,SABADO,FIM DE SEMANA,DEZEMBRO,0.2,14.0
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,FORRO,75.0,12332566.0,45000.0,685.0,SABADO,FIM DE SEMANA,DEZEMBRO,-89.25,8.0
2023,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,FORRO,75.0,12332566.0,35000.0,470.0,SABADO,FIM DE SEMANA,DEZEMBRO,333.0,8.0
2024,MEDIAS CASAS,CASA DE SHOWS,ALTERNATIVE ROCK,71.0,4810001.0,7700.0,672.5,DOMINGO,FIM DE SEMANA,MARÇO,140.5,3.0
2023,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN TRAP,73.0,3505650.0,3200.0,120.0,DOMINGO,FIM DE SEMANA,MARÇO,-985.0,8.0
2024,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN TRAP,73.0,3505650.0,20000.0,480.0,QUINTA-FEIRA,FERIADO MUNICIPAL,JANEIRO,-68.0,8.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN TRAP,73.0,3505650.0,21188.0,464.0,DOMINGO,FIM DE SEMANA,JUNHO,-90.8,8.0
2025,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN TRAP,73.0,3505650.0,3200.0,166.66666666666666,QUINTA-FEIRA,DIA UTIL,MAIO,269.6666666666667,8.0
2023,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,RAP,82.0,12118767.0,40000.0,250.0,SABADO,FIM DE SEMANA,MAIO,-466.0,12.0
2023,MEDIAS CASAS,CASA DE SHOWS,EAST COAST HIP HOP,67.0,3728618.0,7500.0,540.0,DOMINGO,FIM DE SEMANA,ABRIL,499.5,Outros
2022,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,BRAZILIAN HIP HOP,70.0,3327005.0,0.0,1706.6666666666667,TERCA-FEIRA,DIA UTIL,JULHO,-171.0,9.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN HIP HOP,70.0,3327005.0,21188.0,464.0,DOMINGO,FIM DE SEMANA,JUNHO,13.0,9.0
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,FORRO,71.0,3394438.0,2200.0,120.0,SABADO,FIM DE SEMANA,MAIO,-70.0,8.0
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,FORRO,71.0,3394438.0,45000.0,767.5,SABADO,FIM DE SEMANA,AGOSTO,-50.6,8.0
2023,MEDIAS CASAS,CENTRO DE EVENTOS,FORRO,71.0,3394438.0,7000.0,280.0,TERCA-FEIRA,FERIADO NACIONAL,FEVEREIRO,-158.0,8.0
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,FORRO,71.0,3394438.0,20000.0,2093.333333333333,DOMINGO,FIM DE SEMANA,ABRIL,17.0,8.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,FORRO,71.0,3394438.0,21188.0,464.0,DOMINGO,FIM DE SEMANA,JUNHO,125.0,8.0
2024,MEDIAS CASAS,CASA DE SHOWS,SAMBA,64.0,965471.0,7862.5,280.0,SABADO,FIM DE SEMANA,JULHO,128.8,5.0
2025,MEDIAS CASAS,CASA DE SHOWS,K-POP,70.0,2354498.0,4000.0,570.0,QUINTA-FEIRA,DIA UTIL,ABRIL,-10.4,9.0
2025,MEDIAS CASAS,CASA DE SHOWS,POP PUNK,65.0,1659121.0,4000.0,515.0,SEXTA-FEIRA,DIA UTIL,AGOSTO,-0.2,Outros
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,RAP,84.0,12491367.0,0.0,110.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,1338.0,12.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN TRAP,65.0,872428.0,34000.0,440.0,SABADO,FIM DE SEMANA,JUNHO,-448.0,8.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN TRAP,65.0,872428.0,0.0,110.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,1254.0,8.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PISEIRO,74.0,5431348.0,21188.0,464.0,DOMINGO,FIM DE SEMANA,JUNHO,150.0,7.0
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,SERTANEJO,80.0,22937866.0,45000.0,767.5,SABADO,FIM DE SEMANA,AGOSTO,-72.8,10.0
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,SERTANEJO,80.0,22937866.0,90000.0,258.0,SABADO,FIM DE SEMANA,AGOSTO,-80.5,10.0
2024,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,SERTANEJO,80.0,22937866.0,24000.0,1003.5,SABADO,FIM DE SEMANA,AGOSTO,104.0,10.0
2022,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,4968.75,245.0,DOMINGO,FIM DE SEMANA,FEVEREIRO,-271.2,11.0
2022,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,3600.0,213.33333333333331,SABADO,FIM DE SEMANA,DEZEMBRO,73.25,11.0
2023,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,7000.0,253.33333333333331,SABADO,FIM DE SEMANA,MAIO,43.75,11.0
2024,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,7300.0,253.33333333333331,SEXTA-FEIRA,DIA UTIL,MARÇO,69.75,11.0
2025,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,4500.0,253.33333333333331,DOMINGO,FIM DE SEMANA,MAIO,109.0,11.0
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,PISEIRO,68.0,6250317.0,2200.0,120.0,SABADO,FIM DE SEMANA,MAIO,53.0,7.0
2023,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,SAMBA,66.0,2084742.0,7000.0,326.6666666666667,SEXTA-FEIRA,DIA UTIL,DEZEMBRO,-47.5,5.0
2024,MEDIAS CASAS,CASA DE SHOWS,SAMBA,66.0,2084742.0,8000.0,403.3333333333333,SEXTA-FEIRA,DIA UTIL,JUNHO,249.75,5.0
2024,MEDIAS CASAS,CASA DE SHOWS,SAMBA,66.0,2084742.0,8000.0,403.3333333333333,SABADO,FIM DE SEMANA,JUNHO,0.25,5.0
2024,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,SAMBA,66.0,2084742.0,7000.0,820.0,SABADO,FIM DE SEMANA,DEZEMBRO,91.25,5.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,0,63.0,283287.0,25000.0,298.0,SEXTA-FEIRA,DIA UTIL,SETEMBRO,812.0,3.0
2022,ARENAS E ESTADIOS,ESTADIO MULTIUSO,SERTANEJO TRADICIONAL,74.0,5073206.0,45000.0,4533.666666666667,SABADO,FIM DE SEMANA,DEZEMBRO,333.0,13.0
2023,MEDIAS CASAS,CASA DE SHOWS,SERTANEJO TRADICIONAL,74.0,5073206.0,7600.0,360.0,SEXTA-FEIRA,DIA UTIL,AGOSTO,-187.5,13.0
2024,MEDIAS CASAS,CASA DE SHOWS,SERTANEJO TRADICIONAL,74.0,5073206.0,7000.0,350.0,QUARTA-FEIRA,DIA UTIL,JUNHO,52.166666666666664,13.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,SERTANEJO TRADICIONAL,74.0,5073206.0,45000.0,180.0,SABADO,FIM DE SEMANA,AGOSTO,493.5,13.0
