nome;id_spotify;generos;popularidade;seguidores;imagem;fonte
A$AP Rocky;13ubrt8QOOCPljQ2FL1Kca;rap;83;17425229;https://i.scdn.co/image/ab6761610000e5eb5c58c41a506a0d6b32cc6cad;LETTER_1
Farruko;329e4yvIujISKGKz1BZZbO;reggaeton, trap latino;83;17126099;https://i.scdn.co/image/ab6761610000e5eb69c46f8a2fe8114da9170aca;GENRE_2
Yuvan Shankar Raja;6AiX12wXdXFoGJ2vk8zBjy;tamil pop, kollywood, tamil dance, tamil hip hop;75;17107887;https://i.scdn.co/image/ab6761610000e5ebe60d7a790ebea50d205bda93;LETTER_1
G. V. Prakash;5VVN3xZw1i2qihfITZlvCZ;tamil pop, kollywood, tamil dance, tamil hip hop, tollywood;76;16988972;https://i.scdn.co/image/ab6761610000e5eb0a5c692089af5c0f9cf839f3;LETTER_1
Khalid;6LuN9FCkKOj5PcnpouEgny;hip hop;83;16978192;https://i.scdn.co/image/ab6761610000e5eb8f77c3eddc1869e9542b04bc;GENRE_1
Becky G;4obzFoKoKRHIphyHzJ35G3;reggaeton, latin;75;16718213;https://i.scdn.co/image/ab6761610000e5eb1b7aaeedafb29af4c513ebd3;GENRE_2
Don Omar;33ScadVnbm2X8kkUqOkC6Z;reggaeton, urbano latino;84;16550079;https://i.scdn.co/image/ab6761610000e5ebc9154bd840cd45e769c4e480;GENRE_2
Canserbero;1wGIhYkKWSq4yACtTkCkSX;latin hip hop;74;16494444;https://i.scdn.co/image/ab6761610000e5eba91405d63c939682e4efdcbc;GENRE_2
Vishal-Shekhar;6Mv8GjQa7LKUGCAqa9qqdb;bollywood, desi, hindi pop;80;16415210;https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf;GENRE_1
Fifth Harmony;1l8Fu6IkuTP0U5QetQJ5Xt;pop;69;16213227;https://i.scdn.co/image/ab6761610000e5eb5acb3cb0a8b87d3952738b97;GENRE_1
Christian Nodal;0XwVARXT135rw8lyw1EeWP;banda, ranchera, mariachi, norteño, música mexicana, grupera;79;16159207;https://i.scdn.co/image/ab6761610000e5ebb81c7e6a8d9beb21d3489ef0;GENRE_2
Aerosmith;7Ey4PD4MYsKc5I2dolUwbH;classic rock, rock;76;16124039;https://i.scdn.co/image/ab6761610000e5ebc5733401b4689b2064458e7d;GENRE_1
Led Zeppelin;36QJpDe2go2KgaRleHCDTp;classic rock, rock, hard rock, rock and roll;77;16039862;https://i.scdn.co/image/207803ce008388d3427a685254f9de6a8f61dc2e;GENRE_1
Justin Timberlake;31TPClRtHm23RisEBtV3X7;pop;83;15918172;https://i.scdn.co/image/ab6761610000e5eb7a5cfe2597665a3d160e805e;GENRE_1
Bon Jovi;58lV9VcRSjABbAbfWS6skp;glam metal, rock;79;15913487;https://i.scdn.co/image/ab6761610000e5eb52aade0d2ea19706074da4b9;GENRE_1
Snoop Dogg;7hJcb9fa4alzcOq3EaNPoG;g-funk, west coast hip hop, gangster rap, hip hop, old school hip hop, rap;82;15833454;https://i.scdn.co/image/ab6761610000e5ebc19a88576ebe6fcbb325c297;LETTER_1
Lil Peep;2kCcBybjl3SAtIcwdWpUe3;emo rap, cloud rap;83;15818928;https://i.scdn.co/image/ab6761610000e5eb3d9d59e200e82fa53d8781a1;LETTER_1
Manuel Turizo;0tmwSHipWxN12fsoLcFU3B;reggaeton, pop urbano, latin, colombian pop;82;15800173;https://i.scdn.co/image/ab6761610000e5eb7bdd2cd65be6acd55ccd57d3;GENRE_2
The Rolling Stones;22bE4uQ6baNwSHPVcDxLCe;classic rock, rock;78;15772207;https://i.scdn.co/image/ab6761610000e5ebe4cea917b68726aadb4854b8;GENRE_1
Meghan Trainor;6JL8zeS1NmiOftqZTRgdTz;pop;76;15748250;https://i.scdn.co/image/ab6761610000e5eb240d44db603d49305d3d7b56;GENRE_1
Grupo Firme;1dKdetem2xEmjgvyymzytS;banda, corrido, norteño, sierreño, grupera, ranchera, música mexicana;81;15692211;https://i.scdn.co/image/ab6761610000e5ebcd251af2268da17c3d967164;GENRE_1
Pop Smoke;0eDvMgVFoNV3TpwtrVCoTj;brooklyn drill, new york drill, drill;77;15662188;https://i.scdn.co/image/ab6761610000e5eb597f9edd2cd1a892d4412b09;LETTER_2
Elton John;3PhoLpVuITZKcymswpck5b;pop;82;15639474;https://i.scdn.co/image/ab6761610000e5eb0dc33a1c53bb58a84b45d6a7;GENRE_1
Agust D;5RmQ8k4l3HZ8JoPb4mNsML;k-pop, k-rap;74;15600521;https://i.scdn.co/image/ab6761610000e5eb191d43dca6f2f5a126e43e4b;GENRE_1
Dr. Dre;6DPYiyq5kWVQS4RGwxzPC7;old school hip hop, g-funk, gangster rap, west coast hip hop, hip hop, rap;79;15196978;https://i.scdn.co/image/83d2489cade1dadcdc533ddbcd74993d0ca6d4cb;LETTER_1
Playboi Carti;699OTQXzgjhIYAHMy9RyPD;rage rap;87;15147775;https://i.scdn.co/image/ab6761610000e5ebba50ca67ffc3097f6ea1710a;LETTER_1
YoungBoy Never Broke Again;7wlFDEWiM5OoIAt8RSli8b;hip hop;86;15132694;https://i.scdn.co/image/ab6761610000e5eb776e469c846c205685141317;LETTER_1
Martin Garrix;60d24wfXkVzDSfLS6hyCjZ;edm, progressive house, electronica;75;15120321;https://i.scdn.co/image/ab6761610000e5ebf5b8ee60f1f4ee3453aba40b;LETTER_1
Virgoun;4bAgr9zaF0bpzVGHdHuf0f;indonesian pop, malay, malaysian pop;70;15109420;https://i.scdn.co/image/ab6761610000e5eba99ec2b3bd22a84739aac218;LETTER_2
Ankit Tiwari;0E02VcvA5p1ndkLdqWD5JB;bollywood, hindi pop, desi;68;15087066;https://i.scdn.co/image/ab6761610000e5eb4d9659081d3facaf14e427b1;LETTER_1
Ilaiyaraaja;3m49WVMU4zCkaVEKb8kFW7;tamil pop, kollywood;74;14997494;https://i.scdn.co/image/ab6761610000e5ebec891c36864eb59b28f65cf8;LETTER_1
ABBA;0LcJLqbBmaGUft1e9Mm8HV;pop;81;14991711;https://i.scdn.co/image/ab6761610000e5eb81a5ec3c9b4a6750440904d8;GENRE_1
Maiara & Maraisa;59jlthNnbmim5l9tmNA7se;sertanejo, sertanejo universitário, piseiro;72;14752573;https://i.scdn.co/image/ab6761610000e5eb1e6bb2217bfd6a497a908246;GENRE_1
Gorillaz;3AA28KZvwAUcZuOKwyblJQ;rock;83;14675212;https://i.scdn.co/image/ab6761610000e5ebdd5b57b40cf2aaeccd07835e;GENRE_1
Migos;6oMuImdp5ZcFhWP0ESe6mG;trap;75;14674053;https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34;LETTER_1
Ricardo Arjona;0h1zs4CTlU9D2QtgPxptUD;latin pop;76;14624548;https://i.scdn.co/image/ab6761610000e5ebc39af2ce1337734a4cadadaf;GENRE_2
Childish Gambino;73sIBHcqh3Z3NyqHKZ7FOL;edm;79;14624215;https://i.scdn.co/image/ab6761610000e5ebc3dc5429b676b16d451e5f77;GENRE_2
Mohit Chauhan;5GnnSrwNCGyfAU4zuIytiS;bollywood, hindi pop, sufi, desi;76;14580608;https://i.scdn.co/image/ab6761610000e5eb16691117e2ba803946b203ba;LETTER_1
Dhanush;2F3KtUVtrt2GLjcl6pB4cz;tamil dance, tamil pop, kollywood;73;14573550;https://i.scdn.co/image/ab6761610000e5eb4624051fef26f472c786d7c0;LETTER_1
Burna Boy;3wcj11K77LjEY1PkEazffa;afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano;80;14296948;https://i.scdn.co/image/ab6761610000e5ebb4e44d0f4e3e47af2cf06f3f;GENRE_1
Slipknot;05fG473iIaoy82BF1aGhL8;nu metal, metal, alternative metal, rap metal, heavy metal;79;14198923;https://i.scdn.co/image/ab6761610000e5ebd0cdb283a7384a0edb665182;GENRE_2
Morgan Wallen;4oUHIQIBe0LHzYfvXNW4QM;country;89;14159844;https://i.scdn.co/image/ab6761610000e5eb4245b1652fcc23f2b76ccd07;GENRE_1
System Of A Down;5eAWCfyUhZtHHtBdNk56l1;nu metal, metal, alternative metal, rap metal, rock;81;14124145;https://i.scdn.co/image/ab6761610000e5eb60063d3451ade8f9fab397c2;GENRE_2
Lewis Capaldi;4GNC7GD6oZMSxPGyXy4MNB;soft pop;80;14097600;https://i.scdn.co/image/ab6761610000e5ebdc9e707b0d0e591e08d3f549;GENRE_1
Fleetwood Mac;08GQAI4eElDnROBrJRGE0X;classic rock, yacht rock, soft rock;84;14078303;https://i.scdn.co/image/ab6761610000e5ebc8752dd511cda8c31e9daee8;GENRE_1
Radiohead;4Z8W4fKeB5YxbusRsdQVPb;art rock, alternative rock;87;14068465;https://i.scdn.co/image/ab6761610000e5eb4104fbd80f1f795728abbd59;GENRE_1
Matuê;5nP8x4uEFjAAmDzwOEc9b8;brazilian trap, trap, brazilian hip hop, trap funk;77;14020260;https://i.scdn.co/image/ab6761610000e5eb654dc6b69f86aeb73527fc07;LETTER_1
Morat;5C4PDR4LnhZTbVnKWXuDKD;colombian pop, latin pop;80;14002134;https://i.scdn.co/image/ab6761610000e5eb3d53e852b5c27d3bc5aa3439;GENRE_1
Last Child;1v1khTmozNfxB2ET1Ep288;indonesian pop, indonesian rock, pop punk;71;13945019;https://i.scdn.co/image/ab6761610000e5ebafe8d291d9d89a395f2badd6;GENRE_1
USHER;23zg3TcAtWQy7J6upgbUnj;r&b;82;13849243;https://i.scdn.co/image/ab6761610000e5eb716114797a4a644c67c5fa72;GENRE_2
Sezen Aksu;64d1rUxfizSAOE9UbMnUZd;arabesk, turkish pop;73;13778923;https://i.scdn.co/image/ab6761610000e5ebd32dbe03236eda653b1a2bd0;LETTER_2
Bryant Myers;6w9ToX5slZ4uIdmD17hJ3c;trap latino, reggaeton, trap, urbano latino;81;13743184;https://i.scdn.co/image/ab6761610000e5eb27e96bc9bbb0c28566c5d788;GENRE_2
Jennifer Lopez;2DlGxzQSjYe5N6G9nkYghR;pop;75;13740009;https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb;GENRE_1
SEVENTEEN;7nqOGRxlXj7N2JYbgNEjYH;k-pop;77;13733306;https://i.scdn.co/image/ab6761610000e5eb8da3a229445fd3cd896cdd5c;GENRE_1
Maná;7okwEbXzyT2VffBmyQBWLz;rock en español, latin rock, mexican rock, latin pop;79;13672576;https://i.scdn.co/image/ab6761610000e5eb152dcec8175d19fb12eeb8e0;GENRE_1
B Praak;56SjZARoEvag3RoKWIb16j;hindi pop, desi pop, bollywood;72;13642871;https://i.scdn.co/image/ab6761610000e5eb0e03d94a7d567c5d4f73d3ed;LETTER_1
U2;51Blml2LZPmy7TTiAg47vQ;rock;77;13638935;https://i.scdn.co/image/ab6761610000e5ebe62be215d2ee31bcd97edaba;GENRE_1
Vicente Fernández;4PPoI9LuYeFX8V674Z1R6l;ranchera, mariachi, música mexicana, norteño, bolero, banda;78;13545571;https://i.scdn.co/image/ab6761610000e5eb18d0ae87d123dae4de445c0f;GENRE_2
Tulsi Kumar;0T1CMVkqffHlqEk4BcAph1;bollywood, hindi pop, desi;72;13516966;https://i.scdn.co/image/ab6761610000e5eb2f10dee0091f95a8207aacfb;LETTER_1
ROSÉ;3eVa5w3URK5duf6eyVDbu9;k-pop;79;13488262;https://i.scdn.co/image/ab6761610000e5ebcfb4350222919670128ff2dc;GENRE_1
Luke Combs;718COspgdWOnwOFpJHRZHS;country;84;13469106;https://i.scdn.co/image/ab6761610000e5eb584e28452f46640852c2aed4;GENRE_1
LISA;5L1lO4eRHmJ7a0Q6csE5cT;k-pop;76;13432700;https://i.scdn.co/image/ab6761610000e5eb5cd3b3af8b72e32be78571ec;GENRE_1
Bob Marley & The Wailers;2QsynagSdAqZj3U9HgDzjD;reggae, roots reggae;80;13416593;https://i.scdn.co/image/b5aae2067db80f694a980e596e7f49618c1206c9;LETTER_1
Shankar Mahadevan;1SJOL9HJ08YOn92lFcYf8a;marathi pop, bollywood, devotional, bhajan, desi, tamil dance, hindi pop;77;13405198;https://i.scdn.co/image/ab6761610000e5eb3f27a828c24d73cf0427e2e7;LETTER_2
Duki;1bAftSH8umNcGZ0uyV7LMg;argentine trap, trap, trap latino;80;13383852;https://i.scdn.co/image/ab6761610000e5eb0f682e8d99b232d621a25c3b;GENRE_2
Ben&Ben;4DAcJXcjX0zlQAZAPAx4Zb;opm, pinoy indie, harana, p-pop, kundiman;69;13288936;https://i.scdn.co/image/ab6761610000e5eb4c3336dc93ad59488de95d45;GENRE_2
Ellie Goulding;0X2BH1fck6amBIoJhDVmmJ;pop;80;13259876;https://i.scdn.co/image/ab6761610000e5eb69266d088d2ab5c74e028863;GENRE_1
Anitta;7FNnA9vBm6EKceENgCGRMb;brazilian pop, funk pop, brazilian funk, funk carioca;79;13259230;https://i.scdn.co/image/ab6761610000e5ebda2a9d91c5f52a9088851251;GENRE_1
ENHYPEN;5t5FqBwTcgKTaWmfEbwQY9;k-pop;80;13253268;https://i.scdn.co/image/ab6761610000e5eb99395276fc18bcf3e7e0b57e;GENRE_1
Joan Sebastian;7FsRH5bw8iWpSbMX1G7xf1;ranchera, banda, mariachi, grupera, norteño, música mexicana;79;13193853;https://i.scdn.co/image/ab6761610000e5eb0320f28bac81532a14c0349d;GENRE_2
Polo G;6AgTAQt8XS6jRWi4sX7w49;0;77;13128397;https://i.scdn.co/image/ab6761610000e5ebbedf3bdf589da06d1567196c;LETTER_1
Matheus & Kauan;2Z0lRIqr997lIUiPtrpKCr;sertanejo, sertanejo universitário, arrocha, agronejo;79;13127313;https://i.scdn.co/image/ab6761610000e5ebd73644778d6848a6a8fd381b;GENRE_1
Calibre 50;4jogXSSvlyMkODGSZ2wc2P;banda, corrido, norteño, música mexicana, ranchera, grupera, sierreño;76;13079743;https://i.scdn.co/image/ab6761610000e5eb12a760cc5f126ce7909972d8;GENRE_2
Foo Fighters;7jy3rLJdDQY21OgRLCZ9sD;rock, post-grunge, alternative rock, grunge;77;13017273;https://i.scdn.co/image/ab6761610000e5eb2c7bb73afef60ef97ad6dcb2;GENRE_1
DaBaby;4r63FhuTkUYltbVAg5TQnk;0;78;12998364;https://i.scdn.co/image/ab6761610000e5ebbd6918901c1714560669f570;LETTER_1
Alicia Keys;3DiDSECUqqY1AuBP8qtaIa;r&b, neo soul;79;12961355;https://i.scdn.co/image/ab6761610000e5eb4518cf16a45e35fc0cc82862;GENRE_1
Anne-Marie;1zNqDE7qDGCsyzJwohVaoX;pop;76;12900376;https://i.scdn.co/image/ab6761610000e5ebf94a7e185158d0950f07310b;GENRE_1
The Notorious B.I.G.;5me0Irg2ANcsgc93uaYrpb;old school hip hop, gangster rap, east coast hip hop, hip hop;77;12860144;https://i.scdn.co/image/1b4858fbd24046a81cace5ee18d19c868262b91f;LETTER_1
YNW Melly;1cNDP5yjU5vjeR8qMf4grg;melodic rap;72;12837233;https://i.scdn.co/image/ab6761610000e5eb4da4a196cc973f65b68fe67b;LETTER_2
Jul;3IW7ScrzXmPvZhB27hmfgy;french rap, pop urbaine;82;12817351;https://i.scdn.co/image/ab6761610000e5ebb1c1670f8b27fcf5fe14ed3a;LETTER_1
Panic! At The Disco;20JZFwl6HVl6yg8a4H3ZqK;emo;77;12745626;https://i.scdn.co/image/ab6761610000e5ebb256ae9a4b82bfff97776ae2;GENRE_1
TV Girl;0Y6dVaC9DZtPNH4591M42W;0;81;12742953;https://i.scdn.co/image/ab6761610000e5ebd80695211689a9c8c3fee3b0;GENRE_1
Sheila On 7;6q87vizIEdEN4NvlR6mjfT;indonesian pop, malay, indonesian rock, indorock;75;12665117;https://i.scdn.co/image/ab6761610000e5eb2017fda314b1745c3e96e0d5;LETTER_2
Kodak Black;46SHBwWsqBkxI7EeeBEQG7;0;81;12549986;https://i.scdn.co/image/ab6761610000e5eb98f80af7d47ac0d17d10d989;LETTER_1
JENNIE;250b0Wlc5Vk0CoUsaCY84M;k-pop;82;12533704;https://i.scdn.co/image/ab6761610000e5eba8e3627e392a1d8f539cb575;GENRE_1
Oasis;2DaxqgrOhkeH0fpeiQq2f4;britpop, madchester;82;12521360;https://i.scdn.co/image/ab6761610000e5ebb4ddbc39706ef0f2ae0f7c9b;GENRE_2
Javed Ali;4W91bbPB2CTSsHwt7eqNl7;sufi, bollywood, hindi pop, qawwali, desi, desi pop;73;12505731;https://i.scdn.co/image/ab6761610000e5eb84e0829f8e8abff52255fbd3;LETTER_1
Conan Gray;4Uc8Dsxct0oMqx0P6i60ea;pop;80;12497262;https://i.scdn.co/image/ab6761610000e5eb4c2b62d4748524454a6f99b0;GENRE_1
Young Thug;50co4Is1HCEo8bhOyUWKpn;rap, melodic rap, trap;84;12491367;https://i.scdn.co/image/ab6761610000e5eb9f2fb33940aac624dc5d100d;LETTER_1
Jason Derulo;07YZf4WDAMNwqr4jfgOZ8y;po;77;12473748;https://i.scdn.co/image/ab6761610000e5eb94cf6c87c82ddb0eade61eb0;GENRE_1
Hiphop Tamizha;7zFBW2JxM4bgTTKxCRcS8Q;tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie;69;12427426;https://i.scdn.co/image/ab6761610000e5eb67a9c256bee82482d82f2716;LETTER_1
Devi Sri Prasad;5sSzCxHtgL82pYDvx2QyEU;telugu pop, tollywood, tamil dance, tamil pop, kollywood;74;12407640;https://i.scdn.co/image/ab6761610000e5ebaa5350248841ba12e12467af;LETTER_1
DJ Khaled;0QHgL1lAIqAw0HtD7YldmP;hip hop;74;12387110;https://i.scdn.co/image/ab6761610000e5eb6dc42c750614c1101daef28e;GENRE_1
Wesley Safadão;1AL2GKpmRrKXkYIcASuRFa;forró, sertanejo, piseiro, arrocha, sertanejo universitário, brega, seresta;75;12332566;https://i.scdn.co/image/ab6761610000e5ebd19c0a4b9bdef344dd7efcbf;GENRE_1
Little Mix;3e7awlrlDSwF3iM0WBjGMp;pop;72;12326695;https://i.scdn.co/image/ab6761610000e5eb08cd53940cbf5813ee5fe565;GENRE_1
Lil Nas X;7jVv8c5Fj3E9VhNjxT4snq;hip hop;73;12309097;https://i.scdn.co/image/ab6761610000e5eb3758a33e782b46bd7f174e1d;GENRE_1
Alessia Cara;2wUjUUtkb5lvLKcGKsKqsR;pop;73;12290992;https://i.scdn.co/image/ab6761610000e5eb6cde43f126518af0ef8eddc2;GENRE_1
Ninho;6Te49r3A6f5BiIgBRxH7FH;french rap, pop urbaine;80;12276819;https://i.scdn.co/image/ab6761610000e5eb7844053470fa0a138eec6662;LETTER_2
Mac Miller;4LLpKhyESsyAXpc4laK94U;pop;83;12223702;https://i.scdn.co/image/ab6761610000e5ebed3b89aa602145fde71a163a;LETTER_1
Jessie J;2gsggkzM5R49q6jpPvazou;pop;72;12212986;https://i.scdn.co/image/ab6761610000e5eb92b8a2548ec8c91bb5ef418e;GENRE_1
Eagles;0ECwFtbIWEVNwjlrfc6xoL;classic rock, yacht rock, soft rock;77;12209323;https://i.scdn.co/image/ab6761610000e5eb0767e116a2307495e37cd7fb;GENRE_1
Vishal Dadlani;6CXEwIaXYfVJ84biCxqc9k;bollywood, desi, hindi pop;74;12137484;https://i.scdn.co/image/ab6761610000e5eb76328e37a2c1280ab9adb90c;LETTER_2
Wiz Khalifa;137W8MRPWKqSmrBGDBFSop;rap;82;12118767;https://i.scdn.co/image/ab6761610000e5ebc66b0a8c3268f0b6556f64a8;LETTER_1
TOMORROW X TOGETHER;0ghlgldX5Dd6720Q3qFyQB;k-pop;77;12092647;https://i.scdn.co/image/ab6761610000e5eb1c81416bbbfe539adb9d7050;GENRE_1
Sech;77ziqFxp5gaInVrF2lj4ht;reggaeton, urbano latino;79;12067696;https://i.scdn.co/image/ab6761610000e5eb9c70d4207e8fe903509e5b66;GENRE_2
Avril Lavigne;0p4nmQO2msCgU4IF37Wi3j;pop rock;77;12048041;https://i.scdn.co/image/ab6761610000e5ebcea575e8c9519d4367984256;GENRE_1
Mariah Carey;4iHNK0tOyZPYnBU7nGAgpQ;christmas;82;12027182;https://i.scdn.co/image/ab6761610000e5ebd0a27777aaeb1725add6ace8;LETTER_1
Pitbull;0TnOYISbd1XYRBk9myaseg;edm;85;12014406;https://i.scdn.co/image/ab6761610000e5eb8d8ac7290d0fe2d12fb6e4d9;GENRE_1
Enrique Iglesias;7qG3b048QCHVRO5Pv1T5lw;latin pop, latin;78;11991903;https://i.scdn.co/image/ab6761610000e5eb4fa1405802a42c665b0f2dd1;GENRE_1
Himesh Reshammiya;0sSxphmGskGCKlwB9xa6WU;bollywood, hindi pop, desi;73;11971118;https://i.scdn.co/image/ab6761610000e5eb2cfc402fa29cd2949023a8bf;LETTER_1
Amr Diab;5abSRg0xN1NV3gLbuvX24M;egyptian pop, khaleeji;71;11943648;https://i.scdn.co/image/ab6761610000e5ebab35bf72eb23fa275fdc2dcb;LETTER_1
Roddy Ricch;757aE44tKEUQEqRuT6GnEB;melodic rap;75;11900717;https://i.scdn.co/image/ab6761610000e5eb88d7900663b237167c4be332;LETTER_2
Rammstein;6wWVKhxIU2cEi0K81v7HvP;industrial metal, metal, industrial rock, industrial;78;11883826;https://i.scdn.co/image/ab6761610000e5eb32845b1556f9dbdfe8ee6575;GENRE_2
Pineapple StormTv;09U6hmCerKcIJrixubiBjm;brazilian hip hop, brazilian trap;70;11847288;https://i.scdn.co/image/ab6761610000e5eb7483fb9b7651d8558d310e38;LETTER_1
Avenged Sevenfold;0nmQIMXWTXfhgOBdNzhGOs;metal, alternative metal;77;11812868;https://i.scdn.co/image/ab6761610000e5eb097658d63473ecb243ed4b1f;GENRE_2
David Bowie;0oSGxfWSnnOXhD2fKuz2Gy;glam rock, art rock;77;11810703;https://i.scdn.co/image/ab6761610000e5ebb78f77c5583ae99472dd4a49;GENRE_1
Metro Boomin;0iEtIxbK0KxaSlF7G42ZOp;0;85;11784365;https://i.scdn.co/image/ab6761610000e5eb28f1e72b31e756ea3f3a51e7;LETTER_1
NewJeans;6HvZYsbFfjnjFrWF950C9d;k-pop;78;11755204;https://i.scdn.co/image/ab6761610000e5eb80668ba2b15094d083780ea9;GENRE_1
Tito Double P;5eumcnUkdmGvkvcsx1WFNG;corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, música mexicana;85;11697233;https://i.scdn.co/image/ab6761610000e5eb6aaf8a0d393605e8489447f3;GENRE_1
Whitney Houston;6XpaIBNiVzIetEPCWDvAFP;pop;77;11659477;https://i.scdn.co/image/ab6761610000e5ebcd9f60ab57585bf3b77ecc51;GENRE_1
Alfredo Olivas;5xYNmNkaWRqu3e5F4UXME8;banda, corrido, norteño, corridos bélicos, sierreño;78;11590469;https://i.scdn.co/image/ab6761610000e5eba8e7bd16561a36f5cc42fafa;GENRE_2
Big Sean;0c173mlxpT3dSFRgMO8XPh;0;75;11558896;https://i.scdn.co/image/ab6761610000e5eb3d5b14b45d4c3d10d23b03ff;LETTER_1
Hungria;0vLuOi2k62sHujIfplInlK;brazilian hip hop;75;11489978;https://i.scdn.co/image/ab6761610000e5eb7c82ddc68c54bcffb9f7a034;LETTER_1
Fall Out Boy;4UXqAaa6dQYAk18Lv7PEgX;emo, pop punk;79;11448975;https://i.scdn.co/image/ab6761610000e5eb362011ebe6064c38e97e9aac;GENRE_1
Hindia;51kyrUsAVqUBcoDEMFkX12;indonesian indie, indonesian pop;80;11431583;https://i.scdn.co/image/ab6761610000e5eb8022c4a018990cd93a9ddfe0;GENRE_1
Daniel Caesar;20wkVLutqVOYrc0kxFs7rA;0;86;11403387;https://i.scdn.co/image/ab6761610000e5ebe4d94f7cbebb17504c25d419;GENRE_2
Julión Álvarez y su Norteño Banda;1bfl0AU8SqmLkElptOprhC;banda, norteño, grupera, corrido;81;11373936;https://i.scdn.co/image/ab6761610000e5ebc8e4ae1dad1347ca2cfa8a30;GENRE_2
Dewa 19;48bKH1ugFBhERC1rdojP9d;indonesian pop, indonesian rock, indorock, malay;71;11357082;https://i.scdn.co/image/ab6761610000e5eb96bfa9ff288138f3432e0fa4;GENRE_1
Nadin Amizah;20zafXaLhm5IcXnSU93rNn;indonesian indie, indonesian pop;75;11303537;https://i.scdn.co/image/ab6761610000e5eb226dcfeea35e2dd268051744;GENRE_2
NF;6fOMl44jA4Sp5b9PpYCkzz;christian hip hop;81;11271908;https://i.scdn.co/image/ab6761610000e5eb8fcc5c49d2116d7251ecbd65;GENRE_1
Mc IG;2q9wk5fkeU2C9CgCKdh4AN;brazilian funk, trap funk, funk consciente;80;11262370;https://i.scdn.co/image/ab6761610000e5ebd9fee554b5ae9ad3427c0320;LETTER_1
Alok;0NGAZxHanS9e0iNHpR8f2W;brazilian bass, electronic, slap house, electro house;77;11247825;https://i.scdn.co/image/ab6761610000e5eb6b07a040a57d013a7e49f908;LETTER_1
Ice Cube;3Mcii5XWf6E0lrY3Uky4cA;gangster rap, west coast hip hop, old school hip hop, g-funk;73;11148646;https://i.scdn.co/image/ab6761610000e5eb650e79afafd00492e33d7b8c;LETTER_1
Mitski;2uYWxilOVlUdk4oV9DvwqK;0;80;11107800;https://i.scdn.co/image/ab6761610000e5eb4bdb3888818637acb71c4a13;GENRE_1
Mithoon;09UmIX92EUH9hAK4bxvHx6;bollywood, hindi pop, desi;76;11100117;https://i.scdn.co/image/ab6761610000e5eb9bd641ceb72d35b63fbb314a;LETTER_1
Trippie Redd;6Xgp2XMz1fhVYe7i6yNAax;melodic rap;81;11085136;https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096;LETTER_2
José José;4mN0qcMxWX8oToqfDPM5yV;bolero, bacardi;79;11084698;https://i.scdn.co/image/ab6761610000e5eb0c387e6ddb399d55a8e51341;GENRE_2
KISS;07XSN3sPlIlB2L2XNcTwJw;glam rock, glam metal, hard rock, rock, classic rock;73;11082058;https://i.scdn.co/image/ab6761610000e5ebd8205a492a79bfe4b34c567a;GENRE_1
Amit Trivedi;7HCqGPJcQTyGJ2yqntbuyr;bollywood, hindi pop, gujarati garba, desi;74;11075859;https://i.scdn.co/image/ab6761610000e5eba37271f7a4862a6e99ce345f;LETTER_1
NATTI NATASHA;1GDbiv3spRmZ1XdM1jQbT7;reggaeton, latin, urbano latino, bachata;72;11069862;https://i.scdn.co/image/ab6761610000e5eb90f7f9fdc4aace2429df5883;GENRE_2
Elvis Presley;43ZHCT0cAZBISjO8DG9PnE;rockabilly, rock and roll;78;11056504;https://i.scdn.co/image/ab6761610000e5eb9a93e273380982dff84c0d7c;GENRE_1
Mc Kevin;5pBMkZNIlbGTH3hrsQJqAa;brazilian funk, funk consciente, trap funk;73;11046042;https://i.scdn.co/image/ab6761610000e5ebc47da47379dcb83b960c0498;LETTER_1
i-dle;2AfmfGFbe0A0WsTYm0SDTx;k-pop;70;11023710;https://i.scdn.co/image/ab6761610000e5eb732a090e736faef27779d24e;LETTER_1
Luis Fonsi;4V8Sr092TqfHkfAA5fXXqG;latin;75;11008004;https://i.scdn.co/image/ab6761610000e5ebc75a7a555898c9a59602b32b;GENRE_1
Zara Larsson;1Xylc3o4UrD53lo9CvFvVg;pop;80;10987005;https://i.scdn.co/image/ab6761610000e5eb11be9310ef4b23734c13b5c8;GENRE_1
Kelly Clarkson;3BmGtnKgCSGYIUhmivXKWX;christmas;77;10978316;https://i.scdn.co/image/ab6761610000e5eb20b8c7d395994dc81a85f291;GENRE_1
Palak Muchhal;3yMmYEklQ7gLOZXEFNd3xr;bollywood, hindi pop, gujarati garba;71;10956350;https://i.scdn.co/image/ab6761610000e5eb0608ee2e47f6f470211831b9;LETTER_2
Megan Thee Stallion;181bsRPaVXVlUKXrxwZfHK;hip hop;77;10949211;https://i.scdn.co/image/ab6761610000e5eb65a9ac943abab7c9935ea282;LETTER_1
Lil Yachty;6icQOAFXDZKsumw3YXyusw;0;76;10935568;https://i.scdn.co/image/ab6761610000e5eb86c7c38d4c8c461dba55035c;LETTER_1
