nome;data;ano;nome_local;Pista;Pista Premium;Camarote;Cadeira Inferior;Cadeira Inferior Visão Parcial;Cadeira Superior;Cadeira Superior Visão Parcial;Mesa;Cadeira;Open Bar;Arquibancada;PIT;Early Entrance;Lolla Pista;Lolla Lounge;Lolla Confort;Meet & Greet;Backstage;Mezanino ;Frontstage;VIP I;VIP II;Super Premium;Bistrô Superior;Lounge
MC LUANNA;23/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
PIERCE THE VEIL;23/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
THIRTY SECONDS TO MARS;23/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
TIMMY TRUMPET;23/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
TITAS;23/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
VICTOR & LEO;23/03/2024;2024;MORUMBIS;240;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0
XAMA;23/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
DAYGLOW;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
GILBERTO GIL;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
GRETA VAN FLEET;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
HUNGRIA;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
MC DANIEL;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
MC LIVINHO;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
MEDUZA;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
NOTHING BUT THIEVES;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
OMAR APOLLO;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
PHOENIX;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
SAM SMITH;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
SZA;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
TZ DA CORONEL;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
VULGO FK;24/03/2024;2024;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2250;1750;0;0;0;0;0;0;0;0;0
WESTLIFE;24/03/2024;2024;ESPACO UNIMED;480;720;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;0
BLACK VEIL BRIDES;26/03/2024;2024;TERRA SP;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440;0;0;0;0;0;0
AJULIACOSTA;29/03/2024;2024;AUDIO;60;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0
OS PARALAMAS DO SUCESSO;06/04/2024;2024;ESPACO UNIMED;100;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SO PRA CONTRARIAR;06/04/2024;2024;ALLIANZ PARQUE;120;220;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CLAUDIA LEITTE;09/04/2024;2024;VIBRA SAO PAULO;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PITTY;12/04/2024;2024;ESPACO UNIMED;100;140;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROYAL BLOOD;13/04/2024;2024;AUDIO;390;0;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MAGIC!;14/04/2024;2024;AUDIO;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PITTY;14/04/2024;2024;ESPACO UNIMED;100;140;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JONAS BROTHERS;16/04/2024;2024;ALLIANZ PARQUE;440;740;0;540;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TURNSTILE;16/04/2024;2024;TOKIO MARINE HALL;380;520;540;440;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2200;0;0;0;0
TOM JONES;17/04/2024;2024;ESPACO UNIMED;650;880;790;0;0;0;0;0;0;0;0;980;0;0;0;0;0;0;650;0;0;0;0;0;0
MEGADETH;18/04/2024;2024;ESPACO UNIMED;440;680;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;720;0;0;0;0;0;0
AIR SUPPLY;21/04/2024;2024;ESPACO UNIMED;380;680;920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0
VANESSA DA MATA;27/04/2024;2024;TOKIO MARINE HALL;179;259;299;269;0;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITHIN TEMPTATION;27/04/2024;2024;MEMORIAL DA AMERICA LATINA;565;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KILLSWITCH ENGAGE;28/04/2024;2024;MEMORIAL DA AMERICA LATINA;565;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JESSIE J;30/04/2024;2024;ESPACO UNIMED;380;720;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;0
LULU SANTOS;04/05/2024;2024;ESPACO UNIMED;140;320;320;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LANY;07/05/2024;2024;AUDIO;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475;0;975;0;0;0;0
ASHNIKKO;09/05/2024;2024;AUDIO;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DJAVAN;11/05/2024;2024;ESPACO UNIMED;210;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GIANT ROOKS;11/05/2024;2024;ALLIANZ PARQUE;460;820;1000;550;0;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOUIS TOMLINSON;11/05/2024;2024;ALLIANZ PARQUE;460;820;1000;550;0;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DJAVAN;12/05/2024;2024;ESPACO UNIMED;210;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GILSONS;17/05/2024;2024;ESPACO UNIMED;0;140;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DJONGA;18/05/2024;2024;VALE DO ANHANGABAU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LEO SANTANA;18/05/2024;2024;VALE DO ANHANGABAU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PABLLO VITTAR;18/05/2024;2024;VALE DO ANHANGABAU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DENNIS;19/05/2024;2024;VALE DO ANHANGABAU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GILSONS;19/05/2024;2024;ESPACO UNIMED;0;140;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MATUE;19/05/2024;2024;VALE DO ANHANGABAU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300
MILKY CHANCE;19/05/2024;2024;AUDIO;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EDSON & HUDSON;24/05/2024;2024;TOKIO MARINE HALL;140;280;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LUISA SONZA;24/05/2024;2024;ESPACO UNIMED;180;240;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
URIAS;24/05/2024;2024;AUDIO;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDREA BOCELLI;25/05/2024;2024;ALLIANZ PARQUE;0;0;0;1640;0;495;0;0;6400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LUISA SONZA;25/05/2024;2024;ESPACO UNIMED;180;240;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RAIMUNDOS;25/05/2024;2024;ARENA ANHEMBI;120;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDREA BOCELLI;26/05/2024;2024;ALLIANZ PARQUE;0;0;0;1640;0;495;0;0;6400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RICHARD CLAYDERMAN;06/06/2024;2024;ESPACO UNIMED;125;350;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERPOL;07/06/2024;2024;AUDIO;130;0;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERPOL;08/06/2024;2024;AUDIO;130;0;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RACA NEGRA;08/06/2024;2024;VIBRA SAO PAULO;0;0;170;0;0;0;0;150;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARMANDINHO;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
FERRUGEM;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
GLORIA GROOVE;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
GRUPO MENOS E MAIS;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
LEO SANTANA;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
LUAN PEREIRA;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
LUDMILLA;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
LUISA SONZA;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
MC DANIEL;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
MC DAVI;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
MC DON JUAN;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
MC HARIEL;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
PEDRO SAMPAIO;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
TURMA DO PAGODE;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
VITOR KLEY;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
WIU;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
XAMA;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
XAND AVIAO;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
ZE FELIPE;09/06/2024;2024;ALLIANZ PARQUE;250;490;0;290;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0
ZEZE DI CAMARGO & LUCIANO;12/06/2024;2024;ESPACO UNIMED;340;380;500;220;0;180;0;0;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PERICLES;14/06/2024;2024;AUDIO;140;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOTA QUEST;15/06/2024;2024;ALLIANZ PARQUE;500;560;700;250;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PITTY;21/06/2024;2024;TERRA SP;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZECA PAGODINHO;21/06/2024;2024;ESPACO UNIMED;540;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0
ZECA PAGODINHO;22/06/2024;2024;ESPACO UNIMED;540;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0
IVE;26/06/2024;2024;ESPACO UNIMED;590;880;920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0;0;0;0;0;0
CHITAOZINHO & XORORO;27/06/2024;2024;ALLIANZ PARQUE;421;0;0;0;0;0;0;13500;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OS PARALAMAS DO SUCESSO;27/06/2024;2024;PAVILHAO DO TRANSAMERICA EXPO CENTER;100;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LAGUM;28/06/2024;2024;ESPACO UNIMED;240;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAPITAL INICIAL;29/06/2024;2024;ESPACO UNIMED;140;320;280;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAPITAL INICIAL;30/06/2024;2024;ESPACO UNIMED;140;320;280;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THIAGUINHO;06/07/2024;2024;ESPACO UNIMED;140;430;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CALCINHA PRETA;08/07/2024;2024;TERRA SP;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUQUESA;09/07/2024;2024;CENTRO CULTURAL SAO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CPM 22;13/07/2024;2024;AUDIO;140;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RAIMUNDOS;13/07/2024;2024;TOKIO MARINE HALL;120;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BK;14/07/2024;2024;ESPACO UNIMED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
XANDE DE PILARES;20/07/2024;2024;ESPACO UNIMED;180;280;380;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TRIO PARADA DURA;16/08/2024;2024;VILLA COUNTRY;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GUSTAVO MIOTO;17/08/2024;2024;DISTRITO ANHEMBI;590;920;0;720;0;750;0;0;0;0;460;0;2581;0;0;0;0;0;0;0;0;0;0;0;0
LEONARDO;17/08/2024;2024;DISTRITO ANHEMBI;590;920;0;720;0;750;0;0;0;0;460;0;2581;0;0;0;0;0;0;0;0;0;0;0;0
MAIARA & MARAISA;17/08/2024;2024;DISTRITO ANHEMBI;590;920;0;720;0;750;0;0;0;0;460;0;2581;0;0;0;0;0;0;0;0;0;0;0;0
NATTAN;17/08/2024;2024;DISTRITO ANHEMBI;590;920;0;720;0;750;0;0;0;0;460;0;2581;0;0;0;0;0;0;0;0;0;0;0;0
PEDRO SAMPAIO;17/08/2024;2024;DISTRITO ANHEMBI;590;920;0;720;0;750;0;0;0;0;460;0;2581;0;0;0;0;0;0;0;0;0;0;0;0
SIMONE MENDES;17/08/2024;2024;DISTRITO ANHEMBI;590;920;0;720;0;750;0;0;0;0;460;0;2581;0;0;0;0;0;0;0;0;0;0;0;0
VITOR FERNANDES;17/08/2024;2024;DISTRITO ANHEMBI;590;920;0;720;0;750;0;0;0;0;460;0;2581;0;0;0;0;0;0;0;0;0;0;0;0
ZE NETO & CRISTIANO;17/08/2024;2024;DISTRITO ANHEMBI;590;920;0;720;0;750;0;0;0;0;460;0;2581;0;0;0;0;0;0;0;0;0;0;0;0
NATIRUTS;24/08/2024;2024;ALLIANZ PARQUE;290;390;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NATIRUTS;25/08/2024;2024;ALLIANZ PARQUE;290;390;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BACO EXU DO BLUES;30/08/2024;2024;ESPACO UNIMED;160;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NATIRUTS;30/08/2024;2024;ALLIANZ PARQUE;290;390;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LEGIAO URBANA;31/08/2024;2024;ESPACO UNIMED;140;220;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NATIRUTS;31/08/2024;2024;ALLIANZ PARQUE;290;390;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NCT DREAM;02/09/2024;2024;ESPACO UNIMED;0;790;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;850;0;1726;0;0;0;0
ANITTA;06/09/2024;2024;NEO QUIMICA ARENA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;0;0;0;0
LENINE;06/09/2024;2024;MEMORIAL DA AMERICA LATINA;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LUISA SONZA;06/09/2024;2024;NEO QUIMICA ARENA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;0;0;0;0
SEPULTURA;06/09/2024;2024;ESPACO UNIMED;150;250;350;0;0;0;0;0;0;0;0;0;650;0;0;0;0;0;300;0;0;0;0;0;0
ZEEBA;06/09/2024;2024;NEO QUIMICA ARENA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;0;0;0;0
DJ GUUGA;07/09/2024;2024;MORUMBIS;0;700;0;800;0;850;0;0;0;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LULU SANTOS;07/09/2024;2024;MEMORIAL DA AMERICA LATINA;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OS PARALAMAS DO SUCESSO;07/09/2024;2024;MEMORIAL DA AMERICA LATINA;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SEPULTURA;07/09/2024;2024;ESPACO UNIMED;150;250;350;0;0;0;0;0;0;0;0;0;650;0;0;0;0;0;300;0;0;0;0;0;0
THE WEEKND;07/09/2024;2024;MORUMBIS;0;700;0;800;0;850;0;0;0;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SEPULTURA;08/09/2024;2024;ESPACO UNIMED;150;250;350;0;0;0;0;0;0;0;0;0;650;0;0;0;0;0;300;0;0;0;0;0;0
XANDE DE PILARES;08/09/2024;2024;MEMORIAL DA AMERICA LATINA;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YAGO OPROPRIO;08/09/2024;2024;MEMORIAL DA AMERICA LATINA;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TRAVIS SCOTT;11/09/2024;2024;ALLIANZ PARQUE;560;890;0;750;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEEP PURPLE;13/09/2024;2024;ESPACO UNIMED;450;700;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;0
NE-YO;19/09/2024;2024;ESPACO UNIMED;760;0;1200;0;0;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARIAH CAREY;20/09/2024;2024;ALLIANZ PARQUE;390;790;0;490;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GLORIA GAYNOR;21/09/2024;2024;ESPACO UNIMED;700;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0
ERIC CLAPTON;28/09/2024;2024;VIBRA SAO PAULO;1700;0;2000;0;0;460;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TITAS;28/09/2024;2024;ESPACO UNIMED;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ERIC CLAPTON;29/09/2024;2024;ALLIANZ PARQUE;620;1200;0;780;0;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SEU JORGE;29/09/2024;2024;MEMORIAL DA AMERICA LATINA;200;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRUNO MARS;01/10/2024;2024;TOKIO MARINE HALL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRUNO MARS;04/10/2024;2024;MORUMBIS;650;1250;0;780;0;860;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRUNO MARS;05/10/2024;2024;MORUMBIS;650;1250;0;780;0;860;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASHNIKKO;08/10/2024;2024;AUDIO;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRUNO MARS;08/10/2024;2024;MORUMBIS;650;1250;0;780;0;860;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRUNO MARS;09/10/2024;2024;MORUMBIS;650;1250;0;780;0;860;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PABLLO VITTAR;11/10/2024;2024;AUDIO;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
URIAS;11/10/2024;2024;AUDIO;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRUNO MARS;12/10/2024;2024;MORUMBIS;650;1250;0;780;0;860;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NANDO REIS;12/10/2024;2024;ESPACO UNIMED;350;160;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRUNO MARS;13/10/2024;2024;MORUMBIS;650;1250;0;780;0;860;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DPR IAN;14/10/2024;2024;KOMPLEXO TEMPO;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560;0;600;1350;0;0;0
PAUL MCCARTNEY;15/10/2024;2024;ALLIANZ PARQUE;650;990;0;890;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THE HIVES;15/10/2024;2024;TOKIO MARINE HALL;360;420;550;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAUL MCCARTNEY;16/10/2024;2024;ALLIANZ PARQUE;650;990;0;890;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GLORIA GROOVE;19/10/2024;2024;ESPACO UNIMED;180;280;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUDVAYNE;19/10/2024;2024;ALLIANZ PARQUE;790;0;0;690;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4990;1990;0;0;0
SLIPKNOT;19/10/2024;2024;ALLIANZ PARQUE;790;0;0;690;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4990;1990;0;0;0
BABYMETAL;20/10/2024;2024;ALLIANZ PARQUE;790;0;0;690;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4990;1990;0;0;0
BAD OMENS;20/10/2024;2024;ALLIANZ PARQUE;790;0;0;690;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4990;1990;0;0;0
P.O.D.;20/10/2024;2024;ALLIANZ PARQUE;790;0;0;690;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4990;1990;0;0;0
POPPY;20/10/2024;2024;ALLIANZ PARQUE;790;0;0;690;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4990;1990;0;0;0
SLIPKNOT;20/10/2024;2024;ALLIANZ PARQUE;790;0;0;690;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4990;1990;0;0;0
BABYMETAL;21/10/2024;2024;AUDIO;380;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
